case_id,tool_id,tool_type,model,mutation_operator,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds,complexity_tier,difficulty_score,faulty_bpr,reference_bpr,oracle_detected,bpr_delta_pre_repair
case_000239,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000239,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000240,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000240,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000240,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000241,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000241,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000241,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,8.8,1.0,1.0,False,0.0
case_000242,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000242,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000242,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000243,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000243,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000243,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000244,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,9.55,1.0,1.0,False,0.0
case_000244,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,9.55,1.0,1.0,False,0.0
case_000244,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,9.55,1.0,1.0,False,0.0
case_000245,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000245,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000245,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000246,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000246,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000246,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.8,1.0,1.0,False,0.0
case_000247,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000247,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000247,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000248,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,9.55,1.0,1.0,False,0.0
case_000248,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,9.55,1.0,1.0,False,0.0
case_000248,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,9.55,1.0,1.0,False,0.0
case_000249,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000249,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000249,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,1.0,1.0,False,0.0
case_000250,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000250,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000250,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,7.69,1.0,1.0,False,0.0
case_000251,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,6.94,0.75,1.0,True,0.25
case_000251,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,6.94,0.75,1.0,True,0.25
case_000251,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0002,small,6.94,0.75,1.0,True,0.25
case_000252,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,10.22,0.875,1.0,True,0.125
case_000252,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,10.22,0.875,1.0,True,0.125
case_000252,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0002,small,10.22,0.875,1.0,True,0.125
case_000253,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000253,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000253,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000254,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000254,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000254,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000255,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,10.22,0.875,1.0,True,0.125
case_000255,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,10.22,0.875,1.0,True,0.125
case_000255,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,10.22,0.875,1.0,True,0.125
case_000256,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,11.27,0.8888888888888888,1.0,True,0.11111111111111116
case_000256,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,11.27,0.8888888888888888,1.0,True,0.11111111111111116
case_000256,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,11.27,0.8888888888888888,1.0,True,0.11111111111111116
case_000257,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000257,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0003,small,5.43,0.0,1.0,True,1.0
case_000257,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000258,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000258,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000258,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000259,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,8.79,0.25,1.0,True,0.75
case_000259,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,8.79,0.25,1.0,True,0.75
case_000259,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,8.79,0.25,1.0,True,0.75
case_000260,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,9.54,0.25,1.0,True,0.75
case_000260,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,9.54,0.25,1.0,True,0.75
case_000260,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,9.54,0.25,1.0,True,0.75
case_000261,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,6.94,0.75,1.0,True,0.25
case_000261,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,6.94,0.75,1.0,True,0.25
case_000261,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,6.94,0.75,1.0,True,0.25
case_000262,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000262,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000262,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000263,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,10.22,0.875,1.0,True,0.125
case_000263,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,10.22,0.875,1.0,True,0.125
case_000263,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,10.22,0.875,1.0,True,0.125
case_000264,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000264,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000264,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000265,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,8.79,0.75,1.0,True,0.25
case_000265,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,8.79,0.75,1.0,True,0.25
case_000265,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,8.79,0.75,1.0,True,0.25
case_000266,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000266,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000266,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000267,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,11.72,0.875,1.0,True,0.125
case_000267,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,11.72,0.875,1.0,True,0.125
case_000267,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,11.72,0.875,1.0,True,0.125
case_000268,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,9.54,0.25,1.0,True,0.75
case_000268,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,9.54,0.25,1.0,True,0.75
case_000268,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,9.54,0.25,1.0,True,0.75
case_000269,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000269,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000269,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000270,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,11.27,0.8888888888888888,1.0,True,0.11111111111111116
case_000270,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,11.27,0.8888888888888888,1.0,True,0.11111111111111116
case_000270,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,11.27,0.8888888888888888,1.0,True,0.11111111111111116
case_000271,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,11.72,0.375,1.0,True,0.625
case_000271,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,11.72,0.375,1.0,True,0.625
case_000271,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,11.72,0.375,1.0,True,0.625
case_000272,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000272,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,5.43,0.0,1.0,True,1.0
case_000272,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,5.43,0.0,1.0,True,1.0
case_000273,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,10.97,0.375,1.0,True,0.625
case_000273,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,10.97,0.375,1.0,True,0.625
case_000273,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,10.97,0.375,1.0,True,0.625
case_000274,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,10.97,0.375,1.0,True,0.625
case_000274,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,10.97,0.375,1.0,True,0.625
case_000274,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,10.97,0.375,1.0,True,0.625
case_000275,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0001,small,10.52,0.8888888888888888,1.0,True,0.11111111111111116
case_000275,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0002,small,10.52,0.8888888888888888,1.0,True,0.11111111111111116
case_000275,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,0.0001,small,10.52,0.8888888888888888,1.0,True,0.11111111111111116
case_000276,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,9.54,0.75,1.0,True,0.25
case_000276,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,9.54,0.75,1.0,True,0.25
case_000276,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,9.54,0.75,1.0,True,0.25
case_000277,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.625,1.0,True,0.375
case_000277,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.625,1.0,True,0.375
case_000277,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.625,1.0,True,0.375
case_000278,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.79,0.75,1.0,True,0.25
case_000278,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.79,0.75,1.0,True,0.25
case_000278,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.79,0.75,1.0,True,0.25
case_000279,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000279,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000279,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000280,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.375,1.0,True,0.625
case_000280,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.375,1.0,True,0.625
case_000280,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.375,1.0,True,0.625
case_000281,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,11.72,0.875,1.0,True,0.125
case_000281,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,11.72,0.875,1.0,True,0.125
case_000281,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,11.72,0.875,1.0,True,0.125
case_000282,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,0.75,1.0,True,0.25
case_000282,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,0.75,1.0,True,0.25
case_000282,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,7.69,0.75,1.0,True,0.25
case_000283,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000283,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000283,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000284,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.875,1.0,True,0.125
case_000284,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.875,1.0,True,0.125
case_000284,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.97,0.875,1.0,True,0.125
case_000285,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.79,0.75,1.0,True,0.25
case_000285,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.79,0.75,1.0,True,0.25
case_000285,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,8.79,0.75,1.0,True,0.25
case_000286,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000286,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000286,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000287,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.52,0.8888888888888888,1.0,True,0.11111111111111116
case_000287,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.52,0.8888888888888888,1.0,True,0.11111111111111116
case_000287,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,10.52,0.8888888888888888,1.0,True,0.11111111111111116
case_000288,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000288,baseline_random,baseline,baseline_random,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
case_000288,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0,small,5.43,0.0,1.0,True,1.0
