case_id,tool_id,tool_type,model,mutation_operator,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds
case_000200,baseline_wrong_target,baseline,baseline_wrong_target,guard_strengthen,completed,no_improvement,0.9987228607918263,0.9987228607918263,0.0,False,False,False,0,0,0,1,0.0593
case_000201,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000201,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000201,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000202,baseline_missing_transition,baseline,baseline_missing_transition,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000202,baseline_random,baseline,baseline_random,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000202,baseline_wrong_target,baseline,baseline_wrong_target,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000203,baseline_missing_transition,baseline,baseline_missing_transition,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000203,baseline_random,baseline,baseline_random,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000203,baseline_wrong_target,baseline,baseline_wrong_target,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000204,baseline_missing_transition,baseline,baseline_missing_transition,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0269
case_000204,baseline_random,baseline,baseline_random,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0187
case_000204,baseline_wrong_target,baseline,baseline_wrong_target,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0216
case_000205,baseline_missing_transition,baseline,baseline_missing_transition,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000205,baseline_random,baseline,baseline_random,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000205,baseline_wrong_target,baseline,baseline_wrong_target,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000207,baseline_missing_transition,baseline,baseline_missing_transition,guard_inter_class,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,0.0025
case_000207,baseline_random,baseline,baseline_random,guard_inter_class,completed,regression,0.9958333333333333,0.9916666666666667,-0.004166666666666652,False,False,True,0,0,0,1,0.0362
case_000207,baseline_wrong_target,baseline,baseline_wrong_target,guard_inter_class,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,0.0026
case_000208,baseline_missing_transition,baseline,baseline_missing_transition,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0382
case_000208,baseline_random,baseline,baseline_random,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0391
case_000208,baseline_wrong_target,baseline,baseline_wrong_target,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0192
case_000210,baseline_missing_transition,baseline,baseline_missing_transition,missing_transition,completed,complete_repair,0.9868421052631579,1.0,0.013157894736842146,True,True,False,0,0,0,1,0.002
case_000210,baseline_random,baseline,baseline_random,missing_transition,completed,regression,0.9868421052631579,0.9736842105263158,-0.013157894736842035,False,False,True,0,0,0,1,0.0014
case_000210,baseline_wrong_target,baseline,baseline_wrong_target,missing_transition,completed,no_improvement,0.9868421052631579,0.9868421052631579,0.0,False,False,False,0,0,0,1,0.0018
case_000211,baseline_missing_transition,baseline,baseline_missing_transition,wrong_target,completed,no_improvement,0.9959016393442623,0.9959016393442623,0.0,False,False,False,0,0,0,1,0.0036
case_000211,baseline_random,baseline,baseline_random,wrong_target,completed,regression,0.9959016393442623,0.9016393442622951,-0.09426229508196726,False,False,True,0,0,0,1,0.0177
case_000211,baseline_wrong_target,baseline,baseline_wrong_target,wrong_target,completed,complete_repair,0.9959016393442623,1.0,0.004098360655737654,True,True,False,0,0,0,1,0.0053
case_000212,baseline_missing_transition,baseline,baseline_missing_transition,wrong_source,completed,no_improvement,0.986046511627907,0.986046511627907,0.0,False,False,False,0,1,0,1,0.0295
case_000212,baseline_random,baseline,baseline_random,wrong_source,completed,regression,0.986046511627907,0.9837209302325581,-0.0023255813953488857,False,False,True,0,0,0,1,0.2061
case_000212,baseline_wrong_target,baseline,baseline_wrong_target,wrong_source,completed,no_improvement,0.986046511627907,0.986046511627907,0.0,False,False,False,0,1,0,1,0.0352
case_000213,baseline_missing_transition,baseline,baseline_missing_transition,wrong_event,completed,complete_repair,0.9615384615384616,1.0,0.038461538461538436,True,True,False,0,0,0,1,0.0004
case_000213,baseline_random,baseline,baseline_random,wrong_event,completed,no_improvement,0.9615384615384616,0.9615384615384616,0.0,False,False,False,0,0,0,1,0.0006
case_000213,baseline_wrong_target,baseline,baseline_wrong_target,wrong_event,completed,no_improvement,0.9615384615384616,0.9615384615384616,0.0,False,False,False,0,0,0,1,0.0007
case_000214,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,effective_repair,0.0,0.4567901234567901,0.4567901234567901,False,True,False,0,0,0,1,0.001
case_000214,baseline_random,baseline,baseline_random,wrong_initial_state,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0024
case_000214,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,effective_repair,0.0,0.5432098765432098,0.5432098765432098,False,True,False,0,0,0,1,0.001
case_000215,baseline_missing_transition,baseline,baseline_missing_transition,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000215,baseline_random,baseline,baseline_random,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000215,baseline_wrong_target,baseline,baseline_wrong_target,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000216,baseline_missing_transition,baseline,baseline_missing_transition,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0138
case_000216,baseline_random,baseline,baseline_random,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0139
case_000216,baseline_wrong_target,baseline,baseline_wrong_target,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0452
case_000217,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,0.9615384615384616,1.0,0.038461538461538436,True,True,False,0,0,0,1,0.0004
case_000217,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.9615384615384616,0.9615384615384616,0.0,False,False,False,0,0,0,1,0.0005
case_000217,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,no_improvement,0.9615384615384616,0.9615384615384616,0.0,False,False,False,0,0,0,1,0.0004
case_000218,baseline_missing_transition,baseline,baseline_missing_transition,guard_weaken,completed,complete_repair,0.9879518072289156,1.0,0.012048192771084376,True,True,False,0,0,0,1,0.0012
case_000218,baseline_random,baseline,baseline_random,guard_weaken,completed,regression,0.9879518072289156,0.963855421686747,-0.02409638554216864,False,False,True,0,0,0,1,0.0018
case_000218,baseline_wrong_target,baseline,baseline_wrong_target,guard_weaken,completed,no_improvement,0.9879518072289156,0.9879518072289156,0.0,False,False,False,0,0,0,1,0.0011
case_000219,baseline_missing_transition,baseline,baseline_missing_transition,guard_strengthen,completed,complete_repair,0.9958333333333333,1.0,0.004166666666666652,True,True,False,0,0,0,1,0.0034
case_000219,baseline_random,baseline,baseline_random,guard_strengthen,completed,regression,0.9958333333333333,0.9166666666666666,-0.07916666666666672,False,False,True,0,0,0,1,0.0154
case_000219,baseline_wrong_target,baseline,baseline_wrong_target,guard_strengthen,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,0,0,1,0.0034
case_000220,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0402
case_000220,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0234
case_000220,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0093
case_000221,baseline_missing_transition,baseline,baseline_missing_transition,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000221,baseline_random,baseline,baseline_random,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000221,baseline_wrong_target,baseline,baseline_wrong_target,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000222,baseline_missing_transition,baseline,baseline_missing_transition,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000222,baseline_random,baseline,baseline_random,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000222,baseline_wrong_target,baseline,baseline_wrong_target,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000223,baseline_missing_transition,baseline,baseline_missing_transition,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0029
case_000223,baseline_random,baseline,baseline_random,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000223,baseline_wrong_target,baseline,baseline_wrong_target,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000224,baseline_missing_transition,baseline,baseline_missing_transition,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0191
case_000224,baseline_random,baseline,baseline_random,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0174
case_000224,baseline_wrong_target,baseline,baseline_wrong_target,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0154
case_000226,baseline_missing_transition,baseline,baseline_missing_transition,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000226,baseline_random,baseline,baseline_random,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000226,baseline_wrong_target,baseline,baseline_wrong_target,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000227,baseline_missing_transition,baseline,baseline_missing_transition,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000227,baseline_random,baseline,baseline_random,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016
case_000227,baseline_wrong_target,baseline,baseline_wrong_target,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0033
case_000229,baseline_missing_transition,baseline,baseline_missing_transition,missing_transition,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0004
case_000229,baseline_random,baseline,baseline_random,missing_transition,completed,regression,0.9545454545454546,0.9090909090909091,-0.045454545454545525,False,False,True,0,0,0,1,0.0006
case_000229,baseline_wrong_target,baseline,baseline_wrong_target,missing_transition,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.0003
case_000230,baseline_missing_transition,baseline,baseline_missing_transition,wrong_target,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,0.002
case_000230,baseline_random,baseline,baseline_random,wrong_target,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,0.0015
case_000230,baseline_wrong_target,baseline,baseline_wrong_target,wrong_target,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0011
case_000231,baseline_missing_transition,baseline,baseline_missing_transition,wrong_source,completed,no_improvement,0.9962121212121212,0.9962121212121212,0.0,False,False,False,0,1,0,1,0.0026
case_000231,baseline_random,baseline,baseline_random,wrong_source,completed,regression,0.9962121212121212,0.9924242424242424,-0.0037878787878787845,False,False,True,0,0,0,1,0.0527
case_000231,baseline_wrong_target,baseline,baseline_wrong_target,wrong_source,completed,no_improvement,0.9962121212121212,0.9962121212121212,0.0,False,False,False,0,1,0,1,0.0026
case_000232,baseline_missing_transition,baseline,baseline_missing_transition,wrong_event,completed,complete_repair,0.986857825567503,1.0,0.01314217443249699,True,True,False,0,0,0,1,0.0374
case_000232,baseline_random,baseline,baseline_random,wrong_event,completed,regression,0.986857825567503,0.973715651135006,-0.01314217443249699,False,False,True,0,0,0,1,0.0336
case_000232,baseline_wrong_target,baseline,baseline_wrong_target,wrong_event,completed,no_improvement,0.986857825567503,0.986857825567503,0.0,False,False,False,0,0,0,1,0.0196
case_000233,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,effective_repair,0.23809523809523808,0.47619047619047616,0.23809523809523808,False,True,False,0,0,0,1,0.0004
case_000233,baseline_random,baseline,baseline_random,wrong_initial_state,completed,no_improvement,0.23809523809523808,0.23809523809523808,0.0,False,False,False,0,0,0,1,0.0006
case_000233,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,effective_repair,0.23809523809523808,0.7142857142857143,0.4761904761904762,False,True,False,0,0,0,1,0.0004
case_000234,baseline_missing_transition,baseline,baseline_missing_transition,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000234,baseline_random,baseline,baseline_random,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001
case_000234,baseline_wrong_target,baseline,baseline_wrong_target,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000235,baseline_missing_transition,baseline,baseline_missing_transition,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0018
case_000235,baseline_random,baseline,baseline_random,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0022
case_000235,baseline_wrong_target,baseline,baseline_wrong_target,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0018
case_000236,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,0.9988304093567252,1.0,0.0011695906432748204,True,True,False,0,0,0,1,0.0451
case_000236,baseline_random,baseline,baseline_random,guard_flip,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,0,0,0,1,0.0486
case_000236,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,0,0,0,1,0.0226
case_000237,baseline_missing_transition,baseline,baseline_missing_transition,guard_weaken,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0007
case_000237,baseline_random,baseline,baseline_random,guard_weaken,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.001
case_000237,baseline_wrong_target,baseline,baseline_wrong_target,guard_weaken,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.0004
case_000238,baseline_missing_transition,baseline,baseline_missing_transition,guard_strengthen,completed,complete_repair,0.9135802469135802,1.0,0.0864197530864198,True,True,False,0,0,0,1,0.0012
case_000238,baseline_random,baseline,baseline_random,guard_strengthen,completed,no_improvement,0.9135802469135802,0.9135802469135802,0.0,False,False,False,0,0,0,1,0.0029
case_000238,baseline_wrong_target,baseline,baseline_wrong_target,guard_strengthen,completed,no_improvement,0.9135802469135802,0.9135802469135802,0.0,False,False,False,0,0,0,1,0.0011
case_000239,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0019
case_000239,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0033
case_000239,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017
case_000240,baseline_missing_transition,baseline,baseline_missing_transition,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0102
case_000240,baseline_random,baseline,baseline_random,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0127
case_000240,baseline_wrong_target,baseline,baseline_wrong_target,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0141
case_000241,baseline_missing_transition,baseline,baseline_missing_transition,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000241,baseline_random,baseline,baseline_random,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000241,baseline_wrong_target,baseline,baseline_wrong_target,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0004
case_000242,baseline_missing_transition,baseline,baseline_missing_transition,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0012
case_000242,baseline_random,baseline,baseline_random,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000242,baseline_wrong_target,baseline,baseline_wrong_target,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000243,baseline_missing_transition,baseline,baseline_missing_transition,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0018
case_000243,baseline_random,baseline,baseline_random,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0019
case_000243,baseline_wrong_target,baseline,baseline_wrong_target,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0018
case_000245,baseline_missing_transition,baseline,baseline_missing_transition,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000245,baseline_random,baseline,baseline_random,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000245,baseline_wrong_target,baseline,baseline_wrong_target,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000246,baseline_missing_transition,baseline,baseline_missing_transition,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000246,baseline_random,baseline,baseline_random,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0011
case_000246,baseline_wrong_target,baseline,baseline_wrong_target,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0009
case_000248,baseline_missing_transition,baseline,baseline_missing_transition,missing_transition,completed,complete_repair,0.9988095238095238,1.0,0.0011904761904761862,True,True,False,0,0,0,1,0.0286
case_000248,baseline_random,baseline,baseline_random,missing_transition,completed,regression,0.9988095238095238,0.9976190476190476,-0.0011904761904761862,False,False,True,0,0,0,1,0.0532
case_000248,baseline_wrong_target,baseline,baseline_wrong_target,missing_transition,completed,no_improvement,0.9988095238095238,0.9988095238095238,0.0,False,False,False,0,0,0,1,0.0553
case_000249,baseline_missing_transition,baseline,baseline_missing_transition,wrong_target,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.0007
case_000249,baseline_random,baseline,baseline_random,wrong_target,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.001
case_000249,baseline_wrong_target,baseline,baseline_wrong_target,wrong_target,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0004
case_000250,baseline_missing_transition,baseline,baseline_missing_transition,wrong_source,completed,complete_repair,0.9868421052631579,1.0,0.013157894736842146,True,True,False,0,0,0,1,0.0017
case_000250,baseline_random,baseline,baseline_random,wrong_source,completed,regression,0.9868421052631579,0.881578947368421,-0.10526315789473684,False,False,True,0,0,0,1,0.0018
case_000250,baseline_wrong_target,baseline,baseline_wrong_target,wrong_source,completed,no_improvement,0.9868421052631579,0.9868421052631579,0.0,False,False,False,0,0,0,1,0.0016
case_000251,baseline_missing_transition,baseline,baseline_missing_transition,wrong_event,completed,no_improvement,0.99609375,0.99609375,0.0,False,False,False,0,1,0,1,0.0028
case_000251,baseline_random,baseline,baseline_random,wrong_event,completed,regression,0.99609375,0.9921875,-0.00390625,False,False,True,0,0,0,1,0.2353
case_000251,baseline_wrong_target,baseline,baseline_wrong_target,wrong_event,completed,no_improvement,0.99609375,0.99609375,0.0,False,False,False,0,1,0,1,0.0027
case_000252,baseline_missing_transition,baseline,baseline_missing_transition,wrong_initial_state,completed,effective_repair,0.0,0.8156732891832229,0.8156732891832229,False,True,False,0,0,0,1,0.0562
case_000252,baseline_random,baseline,baseline_random,wrong_initial_state,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,0,0,1,0.0436
case_000252,baseline_wrong_target,baseline,baseline_wrong_target,wrong_initial_state,completed,effective_repair,0.0,0.18432671081677704,0.18432671081677704,False,True,False,0,0,0,1,0.0293
case_000253,baseline_missing_transition,baseline,baseline_missing_transition,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0004
case_000253,baseline_random,baseline,baseline_random,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000253,baseline_wrong_target,baseline,baseline_wrong_target,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002
case_000254,baseline_missing_transition,baseline,baseline_missing_transition,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006
case_000254,baseline_random,baseline,baseline_random,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005
case_000254,baseline_wrong_target,baseline,baseline_wrong_target,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0012
case_000255,baseline_missing_transition,baseline,baseline_missing_transition,guard_flip,completed,complete_repair,0.9955555555555555,1.0,0.004444444444444473,True,True,False,0,0,0,1,0.0076
case_000255,baseline_random,baseline,baseline_random,guard_flip,completed,regression,0.9955555555555555,0.8933333333333333,-0.10222222222222221,False,False,True,0,0,0,1,0.0108
case_000255,baseline_wrong_target,baseline,baseline_wrong_target,guard_flip,completed,no_improvement,0.9955555555555555,0.9955555555555555,0.0,False,False,False,0,0,0,1,0.0112
case_000256,baseline_missing_transition,baseline,baseline_missing_transition,guard_weaken,completed,complete_repair,0.9988372093023256,1.0,0.0011627906976744429,True,True,False,0,0,0,1,0.0982
case_000256,baseline_random,baseline,baseline_random,guard_weaken,completed,no_improvement,0.9988372093023256,0.9988372093023256,0.0,False,False,False,0,0,0,1,0.0835
case_000256,baseline_wrong_target,baseline,baseline_wrong_target,guard_weaken,completed,no_improvement,0.9988372093023256,0.9988372093023256,0.0,False,False,False,0,0,0,1,0.097
case_000257,baseline_missing_transition,baseline,baseline_missing_transition,guard_strengthen,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0008
case_000257,baseline_random,baseline,baseline_random,guard_strengthen,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.0013
case_000257,baseline_wrong_target,baseline,baseline_wrong_target,guard_strengthen,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,0.0007
case_000258,baseline_missing_transition,baseline,baseline_missing_transition,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001
case_000258,baseline_random,baseline,baseline_random,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0011
case_000258,baseline_wrong_target,baseline,baseline_wrong_target,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001
case_000259,baseline_missing_transition,baseline,baseline_missing_transition,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0035
case_000259,baseline_random,baseline,baseline_random,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0045
case_000259,baseline_wrong_target,baseline,baseline_wrong_target,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.002
case_000260,baseline_missing_transition,baseline,baseline_missing_transition,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0194
case_000260,baseline_random,baseline,baseline_random,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0406
case_000260,baseline_wrong_target,baseline,baseline_wrong_target,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0185
case_000261,baseline_missing_transition,baseline,baseline_missing_transition,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000261,baseline_random,baseline,baseline_random,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0004
case_000261,baseline_wrong_target,baseline,baseline_wrong_target,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000262,baseline_missing_transition,baseline,baseline_missing_transition,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0008
case_000262,baseline_random,baseline,baseline_random,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001
case_000262,baseline_wrong_target,baseline,baseline_wrong_target,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0011
case_000264,baseline_missing_transition,baseline,baseline_missing_transition,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0432
case_000264,baseline_random,baseline,baseline_random,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0685
case_000264,baseline_wrong_target,baseline,baseline_wrong_target,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0499
case_000265,baseline_missing_transition,baseline,baseline_missing_transition,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0004
case_000265,baseline_random,baseline,baseline_random,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000265,baseline_wrong_target,baseline,baseline_wrong_target,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003
case_000267,baseline_missing_transition,baseline,baseline_missing_transition,missing_transition,completed,complete_repair,0.9960159362549801,1.0,0.003984063745019917,True,True,False,0,0,0,1,0.0073
case_000267,baseline_random,baseline,baseline_random,missing_transition,completed,regression,0.9960159362549801,0.952191235059761,-0.043824701195219085,False,False,True,0,0,0,1,0.0112
