case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
case_000004__ho2,case_000004,2,True,wrong_event,"wrong_event,guard_weaken",18597,1.0,0.985629,0.014371,True,2,2,True,True,True,True,True,1.0,0.014371,generated
case_000004__ho3,case_000004,3,True,wrong_event,"wrong_event,guard_flip,missing_transition",21352,1.0,0.738922,0.261078,True,3,3,True,True,True,True,True,1.0,0.261078,generated
case_000043,case_000043,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.864754,0.864754,source
case_000043__ho2,case_000043,2,True,wrong_initial_state,"wrong_initial_state,guard_flip",20888,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.995902,0.995902,generated
case_000043__ho3,case_000043,3,True,wrong_initial_state,"wrong_initial_state,wrong_source,guard_weaken",65685,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.82377,0.82377,generated
case_000062,case_000062,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.283951,0.283951,source
case_000062__ho2,case_000062,2,True,wrong_initial_state,"wrong_initial_state,guard_weaken",68992,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.08642,0.08642,generated
case_000062__ho3,case_000062,3,True,wrong_initial_state,"wrong_initial_state,guard_strengthen,wrong_target",58301,1.0,0.716049,0.283951,True,3,3,True,True,True,False,True,0.987654,0.271605,generated
case_000005,case_000005,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
case_000005__ho2,case_000005,2,True,wrong_initial_state,"wrong_initial_state,guard_flip",64403,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.772727,0.772727,generated
case_000005__ho3,case_000005,3,True,wrong_initial_state,"wrong_initial_state,guard_flip,missing_transition",3822,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.454545,0.454545,generated
case_000024,case_000024,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.69483,0.69483,source
case_000024__ho2,case_000024,2,True,wrong_initial_state,"wrong_initial_state,missing_transition",32267,1.0,0.184111,0.815889,True,2,2,True,True,True,False,True,0.846154,0.662043,generated
case_000024__ho3,case_000024,3,True,wrong_initial_state,"wrong_initial_state,wrong_source,guard_weaken",50790,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.509458,0.509458,generated
case_000003,case_000003,1,False,wrong_source,wrong_source,,1.0,0.995902,0.004098,True,1,1,True,False,False,True,True,1.0,0.004098,source
case_000003__ho2,case_000003,2,True,wrong_source,"wrong_source,wrong_initial_state",42316,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.860656,0.860656,generated
case_000003__ho3,case_000003,3,True,wrong_source,"wrong_source,wrong_target,guard_flip",27089,1.0,0.987705,0.012295,True,3,3,True,True,True,False,True,0.995902,0.008197,generated
case_000022,case_000022,1,False,wrong_source,wrong_source,,1.0,0.906667,0.093333,True,1,1,True,False,False,True,True,1.0,0.093333,source
case_000022__ho2,case_000022,2,True,wrong_source,"wrong_source,missing_transition",35556,1.0,0.546667,0.453333,True,2,2,True,True,True,True,True,1.0,0.453333,generated
case_000022__ho3,case_000022,3,True,wrong_source,"wrong_source,missing_transition,wrong_event",19113,1.0,0.893333,0.106667,True,3,3,True,True,True,False,True,0.986667,0.093333,generated
case_000041,case_000041,1,False,wrong_source,wrong_source,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
case_000041__ho2,case_000041,2,True,wrong_source,"wrong_source,wrong_initial_state",3837,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.227273,0.227273,generated
case_000041__ho3,case_000041,3,True,wrong_source,"wrong_source,guard_flip,missing_transition",76896,1.0,0.909091,0.090909,True,3,3,True,True,True,True,True,1.0,0.090909,generated
case_000060,case_000060,1,False,wrong_source,wrong_source,,1.0,0.987135,0.012865,True,1,1,True,False,False,True,True,1.0,0.012865,source
case_000060__ho2,case_000060,2,True,wrong_source,"wrong_source,missing_transition",50997,1.0,0.997661,0.002339,True,2,2,True,True,True,True,True,1.0,0.002339,generated
case_000060__ho3,case_000060,3,True,wrong_source,"wrong_source,guard_flip,missing_transition",19992,1.0,0.973099,0.026901,True,3,3,True,True,True,True,True,1.0,0.026901,generated
case_000059,case_000059,1,False,wrong_target,wrong_target,,1.0,0.995951,0.004049,True,1,1,True,False,False,False,False,0.995951,0.0,source
case_000059__ho2,case_000059,2,True,wrong_target,"wrong_target,guard_flip",48435,1.0,0.991903,0.008097,True,2,2,True,True,True,False,True,0.995951,0.004049,generated
case_000059__ho3,case_000059,3,True,wrong_target,"wrong_target,guard_strengthen,wrong_initial_state",142,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.08502,0.08502,generated
case_000002,case_000002,1,False,wrong_target,wrong_target,,1.0,0.986842,0.013158,True,1,1,True,False,False,False,False,0.986842,0.0,source
case_000002__ho2,case_000002,2,True,wrong_target,"wrong_target,wrong_event",46410,1.0,0.973684,0.026316,True,2,2,True,True,True,False,True,0.986842,0.013158,generated
case_000002__ho3,case_000002,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",51367,1.0,0.881579,0.118421,True,3,3,True,True,True,False,True,0.907895,0.026316,generated
case_000021,case_000021,1,False,wrong_target,wrong_target,,1.0,0.961538,0.038462,True,1,1,True,False,False,False,False,0.961538,0.0,source
case_000021__ho2,case_000021,2,True,wrong_target,"wrong_target,wrong_initial_state",97319,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.038462,0.038462,generated
case_000021__ho3,case_000021,3,True,wrong_target,"wrong_target,guard_weaken,guard_strengthen",62090,1.0,0.038462,0.961538,True,3,3,True,True,True,False,True,0.923077,0.884615,generated
case_000040,case_000040,1,False,wrong_target,wrong_target,,1.0,0.985951,0.014049,True,1,1,True,False,False,False,False,0.985951,0.0,source
case_000040__ho2,case_000040,2,True,wrong_target,"wrong_target,wrong_initial_state",18811,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.659004,0.659004,generated
case_000040__ho3,case_000040,3,True,wrong_target,"wrong_target,guard_flip,missing_transition",25686,1.0,0.983397,0.016603,True,3,3,True,True,True,False,True,0.998723,0.015326,generated
case_000087,case_000087,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000087__ho2,case_000087,2,True,action_corruption,"action_corruption,missing_transition",61806,1.0,0.995968,0.004032,True,1,2,False,False,False,True,True,1.0,0.004032,generated
case_000087__ho3,case_000087,3,True,action_corruption,"action_corruption,wrong_source,guard_weaken",54131,1.0,0.991935,0.008065,True,2,3,False,False,False,True,True,1.0,0.008065,generated
case_000106,case_000106,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000106__ho2,case_000106,2,True,action_corruption,"action_corruption,guard_strengthen",79014,1.0,0.901408,0.098592,True,1,2,False,False,False,True,True,1.0,0.098592,generated
case_000106__ho3,case_000106,3,True,action_corruption,"action_corruption,wrong_target,guard_flip",98155,1.0,0.971831,0.028169,True,2,3,False,False,False,False,True,0.985915,0.014085,generated
case_000125,case_000125,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000125__ho2,case_000125,2,True,action_corruption,"action_corruption,guard_flip",18635,1.0,0.954545,0.045455,True,1,2,False,False,False,True,True,1.0,0.045455,generated
case_000125__ho3,case_000125,3,True,action_corruption,"action_corruption,wrong_initial_state,wrong_target",20166,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.772727,0.772727,generated
case_000144,case_000144,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000144__ho2,case_000144,2,True,action_corruption,"action_corruption,guard_strengthen",59991,1.0,0.987059,0.012941,True,1,2,False,False,False,True,True,1.0,0.012941,generated
case_000144__ho3,case_000144,3,True,action_corruption,"action_corruption,wrong_target,guard_flip",37306,1.0,0.997647,0.002353,True,2,3,False,False,False,False,True,0.998824,0.001176,generated
case_000151,case_000151,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000151__ho2,case_000151,2,True,action_full_mutation,"action_full_mutation,guard_flip",20056,1.0,0.995798,0.004202,True,1,2,False,False,False,True,True,1.0,0.004202,generated
case_000151__ho3,case_000151,3,True,action_full_mutation,"action_full_mutation,wrong_initial_state,wrong_target",71285,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.810924,0.810924,generated
case_000094,case_000094,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000094__ho2,case_000094,2,True,action_full_mutation,"action_full_mutation,wrong_target",14702,1.0,0.987179,0.012821,True,1,2,False,False,False,False,False,0.987179,0.0,generated
case_000094__ho3,case_000094,3,True,action_full_mutation,"action_full_mutation,guard_strengthen,wrong_initial_state",43347,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.551282,0.551282,generated
case_000113,case_000113,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000113__ho2,case_000113,2,True,action_full_mutation,"action_full_mutation,guard_flip",47401,1.0,0.952381,0.047619,True,1,2,False,False,False,True,True,1.0,0.047619,generated
case_000113__ho3,case_000113,3,True,action_full_mutation,"action_full_mutation,wrong_initial_state,wrong_target",86916,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.238095,0.238095,generated
case_000132,case_000132,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000132__ho2,case_000132,2,True,action_full_mutation,"action_full_mutation,guard_weaken",75921,1.0,0.998837,0.001163,True,1,2,False,False,False,True,True,1.0,0.001163,generated
case_000132__ho3,case_000132,3,True,action_full_mutation,"action_full_mutation,wrong_event,wrong_source",68076,1.0,0.997674,0.002326,True,2,3,False,False,False,True,True,1.0,0.002326,generated
case_000083,case_000083,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000083__ho2,case_000083,2,True,dead_state_intro,"dead_state_intro,wrong_source",38052,1.0,0.857759,0.142241,True,1,2,False,False,False,True,True,1.0,0.142241,generated
case_000083__ho3,case_000083,3,True,dead_state_intro,"dead_state_intro,missing_transition,wrong_event",17769,1.0,0.991379,0.008621,True,2,3,False,False,False,True,True,1.0,0.008621,generated
case_000102,case_000102,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000102__ho2,case_000102,2,True,dead_state_intro,"dead_state_intro,wrong_target",92332,1.0,0.985915,0.014085,True,1,2,False,False,False,False,False,0.985915,0.0,generated
case_000102__ho3,case_000102,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",33329,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.774648,0.774648,generated
case_000121,case_000121,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000121__ho2,case_000121,2,True,dead_state_intro,"dead_state_intro,wrong_initial_state",61105,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000121__ho3,case_000121,3,True,dead_state_intro,"dead_state_intro,guard_flip,missing_transition",40780,1.0,0.769231,0.230769,True,2,3,False,False,False,True,True,1.0,0.230769,generated
case_000140,case_000140,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000140__ho2,case_000140,2,True,dead_state_intro,"dead_state_intro,wrong_target",21565,1.0,0.998703,0.001297,True,1,2,False,False,False,False,False,0.998703,0.0,generated
case_000140__ho3,case_000140,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",11616,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.853437,0.853437,generated
case_000127,case_000127,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000127__ho2,case_000127,2,True,delay_corruption,"delay_corruption,missing_transition",37838,1.0,0.996094,0.003906,True,1,2,False,False,False,True,True,1.0,0.003906,generated
case_000127__ho3,case_000127,3,True,delay_corruption,"delay_corruption,wrong_source,guard_weaken",6771,1.0,0.960938,0.039062,True,2,3,False,False,False,True,True,1.0,0.039062,generated
case_000146,case_000146,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000146__ho2,case_000146,2,True,delay_corruption,"delay_corruption,guard_weaken",82914,1.0,0.987654,0.012346,True,1,2,False,False,False,True,True,1.0,0.012346,generated
case_000146__ho3,case_000146,3,True,delay_corruption,"delay_corruption,wrong_event,wrong_source",37983,1.0,0.975309,0.024691,True,2,3,False,False,False,True,True,1.0,0.024691,generated
case_000089,case_000089,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000089__ho2,case_000089,2,True,delay_corruption,"delay_corruption,missing_transition",43388,1.0,0.954545,0.045455,True,1,2,False,False,False,True,True,1.0,0.045455,generated
case_000089__ho3,case_000089,3,True,delay_corruption,"delay_corruption,wrong_source,guard_weaken",81921,1.0,0.909091,0.090909,True,2,3,False,False,False,True,True,1.0,0.090909,generated
case_000108,case_000108,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000108__ho2,case_000108,2,True,delay_corruption,"delay_corruption,guard_strengthen",54324,1.0,0.99881,0.00119,True,1,2,False,False,False,True,True,1.0,0.00119,generated
case_000108__ho3,case_000108,3,True,delay_corruption,"delay_corruption,wrong_target,guard_flip",32153,1.0,0.866667,0.133333,True,2,3,False,False,False,False,True,0.99881,0.132143,generated
case_000139,case_000139,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000139__ho2,case_000139,2,True,duplicate_transition,"duplicate_transition,guard_strengthen",87999,1.0,0.995902,0.004098,True,1,2,False,False,False,True,True,1.0,0.004098,generated
case_000139__ho3,case_000139,3,True,duplicate_transition,"duplicate_transition,wrong_target,guard_flip",45826,1.0,0.991803,0.008197,True,2,3,False,False,False,False,True,0.995902,0.004098,generated
case_000082,case_000082,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000082__ho2,case_000082,2,True,duplicate_transition,"duplicate_transition,guard_flip",67986,1.0,1.0,0.0,False,1,2,False,False,False,True,False,1.0,0.0,generated
case_000082__ho3,case_000082,3,True,duplicate_transition,"duplicate_transition,wrong_initial_state,wrong_target",16111,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.474359,0.474359,generated
case_000101,case_000101,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000101__ho2,case_000101,2,True,duplicate_transition,"duplicate_transition,guard_strengthen",46895,1.0,0.954545,0.045455,True,1,2,False,False,False,True,True,1.0,0.045455,generated
case_000101__ho3,case_000101,3,True,duplicate_transition,"duplicate_transition,wrong_target,guard_flip",82994,1.0,0.772727,0.227273,True,2,3,False,False,False,True,True,1.0,0.227273,generated
case_000120,case_000120,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000120__ho2,case_000120,2,True,duplicate_transition,"duplicate_transition,missing_transition",97639,1.0,0.998825,0.001175,True,1,2,False,False,False,True,True,1.0,0.001175,generated
case_000120__ho3,case_000120,3,True,duplicate_transition,"duplicate_transition,wrong_source,guard_weaken",32106,1.0,0.915394,0.084606,True,2,3,False,False,False,True,True,1.0,0.084606,generated
case_000103,case_000103,1,False,guard_flip,guard_flip,,1.0,0.995763,0.004237,True,1,1,True,False,False,True,True,1.0,0.004237,source
case_000103__ho2,case_000103,2,True,guard_flip,"guard_flip,guard_strengthen",41898,1.0,0.991525,0.008475,True,2,2,True,True,True,True,True,1.0,0.008475,generated
case_000103__ho3,case_000103,3,True,guard_flip,"guard_flip,wrong_initial_state,wrong_target",11623,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.444915,0.444915,generated
case_000122,case_000122,1,False,guard_flip,guard_flip,,1.0,0.987952,0.012048,True,1,1,True,False,False,True,True,1.0,0.012048,source
case_000122__ho2,case_000122,2,True,guard_flip,"guard_flip,missing_transition",24370,1.0,0.975904,0.024096,True,2,2,True,True,True,True,True,1.0,0.024096,generated
case_000122__ho3,case_000122,3,True,guard_flip,"guard_flip,wrong_source,guard_weaken",43887,1.0,0.963855,0.036145,True,3,3,True,True,True,True,True,1.0,0.036145,generated
case_000141,case_000141,1,False,guard_flip,guard_flip,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
case_000141__ho2,case_000141,2,True,guard_flip,"guard_flip,wrong_target",79163,1.0,0.454545,0.545455,True,2,2,True,True,True,False,True,0.954545,0.5,generated
case_000141__ho3,case_000141,3,True,guard_flip,"guard_flip,wrong_initial_state,wrong_target",17270,1.0,0.0,1.0,True,3,3,True,True,True,False,False,0.0,0.0,generated
case_000084,case_000084,1,False,guard_flip,guard_flip,,1.0,0.986352,0.013648,True,1,1,True,False,False,True,True,1.0,0.013648,source
case_000084__ho2,case_000084,2,True,guard_flip,"guard_flip,missing_transition",58573,1.0,0.997519,0.002481,True,2,2,True,True,True,True,True,1.0,0.002481,generated
case_000084__ho3,case_000084,3,True,guard_flip,"guard_flip,missing_transition,wrong_event",72752,1.0,0.996278,0.003722,True,3,3,True,True,True,True,True,1.0,0.003722,generated
case_000131,case_000131,1,False,guard_inter_class,guard_inter_class,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000131__ho2,case_000131,2,True,guard_inter_class,"guard_inter_class,wrong_event",25682,1.0,0.995652,0.004348,True,1,2,False,False,False,True,True,1.0,0.004348,generated
case_000131__ho3,case_000131,3,True,guard_inter_class,"guard_inter_class,guard_weaken,guard_strengthen",85199,1.0,0.991304,0.008696,True,2,3,False,False,False,True,True,1.0,0.008696,generated
case_000150,case_000150,1,False,guard_inter_class,guard_inter_class,,1.0,0.987654,0.012346,True,1,1,True,False,False,True,True,1.0,0.012346,source
case_000150__ho2,case_000150,2,True,guard_inter_class,"guard_inter_class,wrong_source",85214,1.0,0.987654,0.012346,True,1,2,False,False,False,True,True,1.0,0.012346,generated
case_000150__ho3,case_000150,3,True,guard_inter_class,"guard_inter_class,missing_transition,wrong_event",2627,1.0,0.975309,0.024691,True,2,3,False,False,False,True,True,1.0,0.024691,generated
case_000093,case_000093,1,False,guard_inter_class,guard_inter_class,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000093__ho2,case_000093,2,True,guard_inter_class,"guard_inter_class,wrong_target",65639,1.0,0.541667,0.458333,True,2,2,True,True,True,False,False,0.541667,0.0,generated
case_000093__ho3,case_000093,3,True,guard_inter_class,"guard_inter_class,guard_strengthen,wrong_initial_state",59818,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.541667,0.541667,generated
case_000112,case_000112,1,False,guard_inter_class,guard_inter_class,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000112__ho2,case_000112,2,True,guard_inter_class,"guard_inter_class,wrong_source",87983,1.0,0.843403,0.156597,True,2,2,True,True,True,True,True,1.0,0.156597,generated
case_000112__ho3,case_000112,3,True,guard_inter_class,"guard_inter_class,missing_transition,wrong_event",7314,1.0,0.98397,0.01603,True,2,3,False,False,False,False,True,0.998767,0.014797,generated
case_000143,case_000143,1,False,guard_strengthen,guard_strengthen,,1.0,0.995726,0.004274,True,1,1,True,False,False,True,True,1.0,0.004274,source
case_000143__ho2,case_000143,2,True,guard_strengthen,"guard_strengthen,wrong_source",20990,1.0,0.957265,0.042735,True,2,2,True,True,True,True,True,1.0,0.042735,generated
case_000143__ho3,case_000143,3,True,guard_strengthen,"guard_strengthen,wrong_source,guard_weaken",31747,1.0,0.897436,0.102564,True,3,3,True,True,True,False,True,0.995726,0.098291,generated
case_000086,case_000086,1,False,guard_strengthen,guard_strengthen,,1.0,0.988506,0.011494,True,1,1,True,False,False,True,True,1.0,0.011494,source
case_000086__ho2,case_000086,2,True,guard_strengthen,"guard_strengthen,guard_weaken",62984,1.0,0.977011,0.022989,True,2,2,True,True,True,True,True,1.0,0.022989,generated
case_000086__ho3,case_000086,3,True,guard_strengthen,"guard_strengthen,guard_flip,missing_transition",91973,1.0,0.816092,0.183908,True,3,3,True,True,True,False,True,0.988506,0.172414,generated
case_000105,case_000105,1,False,guard_strengthen,guard_strengthen,,1.0,0.954545,0.045455,True,1,1,True,False,False,True,True,1.0,0.045455,source
case_000105__ho2,case_000105,2,True,guard_strengthen,"guard_strengthen,wrong_target",67557,1.0,0.727273,0.272727,True,2,2,True,True,True,False,True,0.954545,0.227273,generated
case_000105__ho3,case_000105,3,True,guard_strengthen,"guard_strengthen,missing_transition,wrong_event",25512,1.0,0.909091,0.090909,True,3,3,True,True,True,True,True,1.0,0.090909,generated
case_000124,case_000124,1,False,guard_strengthen,guard_strengthen,,1.0,0.998729,0.001271,True,1,1,True,False,False,True,True,1.0,0.001271,source
case_000124__ho2,case_000124,2,True,guard_strengthen,"guard_strengthen,wrong_target",29677,1.0,0.984752,0.015248,True,2,2,True,True,True,False,True,0.998729,0.013977,generated
case_000124__ho3,case_000124,3,True,guard_strengthen,"guard_strengthen,wrong_target,guard_flip",48560,1.0,0.983482,0.016518,True,3,3,True,True,True,False,True,0.986023,0.002541,generated
case_000123,case_000123,1,False,guard_weaken,guard_weaken,,1.0,0.995763,0.004237,True,1,1,True,False,False,True,True,1.0,0.004237,source
case_000123__ho2,case_000123,2,True,guard_weaken,"guard_weaken,wrong_source",77220,1.0,0.957627,0.042373,True,2,2,True,True,True,True,True,1.0,0.042373,generated
case_000123__ho3,case_000123,3,True,guard_weaken,"guard_weaken,wrong_initial_state,wrong_target",30569,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.665254,0.665254,generated
case_000142,case_000142,1,False,guard_weaken,guard_weaken,,1.0,0.987179,0.012821,True,1,1,True,False,False,True,True,1.0,0.012821,source
case_000142__ho2,case_000142,2,True,guard_weaken,"guard_weaken,guard_flip",41336,1.0,0.974359,0.025641,True,2,2,True,True,True,True,True,1.0,0.025641,generated
case_000142__ho3,case_000142,3,True,guard_weaken,"guard_weaken,wrong_target,guard_flip",15413,1.0,0.384615,0.615385,True,3,3,True,True,True,False,True,0.987179,0.602564,generated
case_000085,case_000085,1,False,guard_weaken,guard_weaken,,1.0,0.958333,0.041667,True,1,1,True,False,False,True,True,1.0,0.041667,source
case_000085__ho2,case_000085,2,True,guard_weaken,"guard_weaken,wrong_source",46795,1.0,0.166667,0.833333,True,2,2,True,True,True,False,True,0.916667,0.75,generated
case_000085__ho3,case_000085,3,True,guard_weaken,"guard_weaken,missing_transition,wrong_event",12902,1.0,0.875,0.125,True,3,3,True,True,True,True,True,1.0,0.125,generated
case_000104,case_000104,1,False,guard_weaken,guard_weaken,,1.0,0.969591,0.030409,True,1,1,True,False,False,True,True,1.0,0.030409,source
case_000104__ho2,case_000104,2,True,guard_weaken,"guard_weaken,wrong_source",58835,1.0,0.985965,0.014035,True,2,2,True,True,True,True,True,1.0,0.014035,generated
case_000104__ho3,case_000104,3,True,guard_weaken,"guard_weaken,wrong_initial_state,wrong_target",61998,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.781287,0.781287,generated
case_000115,case_000115,1,False,missing_transition,missing_transition,,1.0,0.995495,0.004505,True,1,1,True,False,False,True,True,1.0,0.004505,source
case_000115__ho2,case_000115,2,True,missing_transition,"missing_transition,wrong_target",91750,1.0,0.954955,0.045045,True,2,2,True,True,True,False,True,0.959459,0.004505,generated
case_000115__ho3,case_000115,3,True,missing_transition,"missing_transition,wrong_source,guard_weaken",28043,1.0,0.95045,0.04955,True,3,3,True,True,True,True,True,1.0,0.04955,generated
case_000134,case_000134,1,False,missing_transition,missing_transition,,1.0,0.987654,0.012346,True,1,1,True,False,False,True,True,1.0,0.012346,source
case_000134__ho2,case_000134,2,True,missing_transition,"missing_transition,guard_strengthen",2126,1.0,0.716049,0.283951,True,2,2,True,True,True,True,True,1.0,0.283951,generated
case_000134__ho3,case_000134,3,True,missing_transition,"missing_transition,wrong_initial_state,wrong_target",7891,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.975309,0.975309,generated
case_000077,case_000077,1,False,missing_transition,missing_transition,,1.0,0.958333,0.041667,True,1,1,True,False,False,True,True,1.0,0.041667,source
case_000077__ho2,case_000077,2,True,missing_transition,"missing_transition,guard_strengthen",55231,1.0,0.75,0.25,True,2,2,True,True,True,True,True,1.0,0.25,generated
case_000077__ho3,case_000077,3,True,missing_transition,"missing_transition,guard_weaken,guard_strengthen",28930,1.0,0.708333,0.291667,True,3,3,True,True,True,True,True,1.0,0.291667,generated
case_000096,case_000096,1,False,missing_transition,missing_transition,,1.0,0.998876,0.001124,True,1,1,True,False,False,True,True,1.0,0.001124,source
case_000096__ho2,case_000096,2,True,missing_transition,"missing_transition,wrong_target",71307,1.0,0.997753,0.002247,True,2,2,True,True,True,False,True,0.998876,0.001124,generated
case_000096__ho3,case_000096,3,True,missing_transition,"missing_transition,wrong_initial_state,wrong_target",30502,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.867416,0.867416,generated
case_000147,case_000147,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000147__ho2,case_000147,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_target",67060,1.0,0.995633,0.004367,True,1,2,False,False,False,False,False,0.995633,0.0,generated
case_000147__ho3,case_000147,3,True,nondeterminism_intro,"nondeterminism_intro,guard_strengthen,wrong_initial_state",90553,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.707424,0.707424,generated
case_000090,case_000090,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000090__ho2,case_000090,2,True,nondeterminism_intro,"nondeterminism_intro,guard_strengthen",36388,1.0,0.802469,0.197531,True,1,2,False,False,False,True,True,1.0,0.197531,generated
case_000090__ho3,case_000090,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_target,guard_flip",84841,1.0,0.91358,0.08642,True,2,3,False,False,False,False,False,0.91358,0.0,generated
case_000109,case_000109,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000109__ho2,case_000109,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_event",14050,1.0,0.95,0.05,True,1,2,False,False,False,True,True,1.0,0.05,generated
case_000109__ho3,case_000109,3,True,nondeterminism_intro,"nondeterminism_intro,guard_weaken,guard_strengthen",767,1.0,0.9,0.1,True,2,3,False,False,False,False,True,0.95,0.05,generated
case_000128,case_000128,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
