case_id,tool_id,tool_type,model,mutation_operator,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds,complexity_tier,difficulty_score,faulty_bpr,reference_bpr,oracle_detected,bpr_delta_pre_repair
case_000100,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.9843373493975903,0.9843373493975903,False,True,False,0,0,0,1,0.1227,very_large,61.95,0.0,1.0,True,1.0
case_000100,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.7963855421686747,0.7963855421686747,False,True,False,0,0,0,1,0.6167,very_large,61.95,0.0,1.0,True,1.0
case_000101,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.55,1.0,1.0,False,0.0
case_000101,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.55,1.0,1.0,False,0.0
case_000101,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003,small,12.55,1.0,1.0,False,0.0
case_000102,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006,medium,21.78,1.0,1.0,False,0.0
case_000102,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.78,1.0,1.0,False,0.0
case_000102,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.78,1.0,1.0,False,0.0
case_000103,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,no_improvement,0.9957627118644068,0.9957627118644068,0.0,False,False,False,0,0,0,1,0.0109,large,32.18,0.9957627118644068,1.0,True,0.004237288135593209
case_000103,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,no_improvement,0.9957627118644068,0.9957627118644068,0.0,False,False,False,0,0,0,1,0.0159,large,32.18,0.9957627118644068,1.0,True,0.004237288135593209
case_000103,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.9957627118644068,1.0,0.004237288135593209,True,True,False,0,0,0,1,0.02,large,32.18,0.9957627118644068,1.0,True,0.004237288135593209
case_000104,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,complete_repair,0.9695906432748538,1.0,0.03040935672514622,True,True,False,0,0,0,1,0.0611,very_large,58.28,0.9695906432748538,1.0,True,0.03040935672514622
case_000104,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,complete_repair,0.9695906432748538,1.0,0.03040935672514622,True,True,False,0,0,0,1,0.0785,very_large,58.28,0.9695906432748538,1.0,True,0.03040935672514622
case_000104,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9695906432748538,1.0,0.03040935672514622,True,True,False,0,0,0,1,0.1668,very_large,58.28,0.9695906432748538,1.0,True,0.03040935672514622
case_000105,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0006,small,13.0,0.9545454545454546,1.0,True,0.045454545454545414
case_000105,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0005,small,13.0,0.9545454545454546,1.0,True,0.045454545454545414
case_000105,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.001,small,13.0,0.9545454545454546,1.0,True,0.045454545454545414
case_000106,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001,medium,22.53,1.0,1.0,False,0.0
case_000106,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.001,medium,22.53,1.0,1.0,False,0.0
case_000106,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,22.53,1.0,1.0,False,0.0
case_000107,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,31.4,1.0,1.0,False,0.0
case_000107,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,31.4,1.0,1.0,False,0.0
case_000107,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,31.4,1.0,1.0,False,0.0
case_000108,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0306,very_large,58.99,1.0,1.0,False,0.0
case_000108,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0238,very_large,58.99,1.0,1.0,False,0.0
case_000108,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0194,very_large,58.99,1.0,1.0,False,0.0
case_000109,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,14.46,1.0,1.0,False,0.0
case_000109,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003,small,14.46,1.0,1.0,False,0.0
case_000109,baseline_search_bpr,baseline,baseline_search_bpr,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,14.46,1.0,1.0,False,0.0
case_000110,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.83,1.0,1.0,False,0.0
case_000110,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.83,1.0,1.0,False,0.0
case_000110,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,21.83,1.0,1.0,False,0.0
case_000112,baseline_llm_template,baseline,baseline_llm_template,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0104,very_large,59.66,1.0,1.0,False,0.0
case_000112,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0189,very_large,59.66,1.0,1.0,False,0.0
case_000112,baseline_search_bpr,baseline,baseline_search_bpr,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0164,very_large,59.66,1.0,1.0,False,0.0
case_000113,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.98,1.0,1.0,False,0.0
case_000113,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.98,1.0,1.0,False,0.0
case_000113,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0001,small,12.98,1.0,1.0,False,0.0
case_000115,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,no_improvement,0.9954954954954955,0.9954954954954955,0.0,False,False,False,0,0,0,1,0.0107,large,31.87,0.9954954954954955,1.0,True,0.0045045045045044585
case_000115,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,no_improvement,0.9954954954954955,0.9954954954954955,0.0,False,False,False,0,0,0,1,0.012,large,31.87,0.9954954954954955,1.0,True,0.0045045045045044585
case_000115,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.9954954954954955,1.0,0.0045045045045044585,True,True,False,0,0,0,1,0.0136,large,31.87,0.9954954954954955,1.0,True,0.0045045045045044585
case_000116,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9988674971687429,1.0,0.0011325028312570984,True,True,False,0,0,0,1,0.0311,very_large,58.34,0.9988674971687429,1.0,True,0.0011325028312570984
case_000116,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9988674971687429,1.0,0.0011325028312570984,True,True,False,0,0,0,1,0.0573,very_large,58.34,0.9988674971687429,1.0,True,0.0011325028312570984
case_000116,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9988674971687429,1.0,0.0011325028312570984,True,True,False,0,0,0,1,0.0751,very_large,58.34,0.9988674971687429,1.0,True,0.0011325028312570984
case_000117,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,complete_repair,0.7727272727272727,1.0,0.2272727272727273,True,True,False,0,0,0,1,0.0006,small,13.0,0.7727272727272727,1.0,True,0.2272727272727273
case_000117,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,complete_repair,0.7727272727272727,1.0,0.2272727272727273,True,True,False,0,0,0,1,0.0006,small,13.0,0.7727272727272727,1.0,True,0.2272727272727273
case_000117,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.7727272727272727,1.0,0.2272727272727273,True,True,False,0,0,0,1,0.0011,small,13.0,0.7727272727272727,1.0,True,0.2272727272727273
case_000118,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0017,medium,21.77,0.9871794871794872,1.0,True,0.012820512820512775
case_000118,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0017,medium,21.77,0.9871794871794872,1.0,True,0.012820512820512775
case_000118,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0033,medium,21.77,0.9871794871794872,1.0,True,0.012820512820512775
case_000119,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.9959016393442623,0.9959016393442623,False,True,False,0,0,0,1,0.0192,large,32.24,0.0,1.0,True,1.0
case_000119,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.9959016393442623,0.9959016393442623,False,True,False,0,0,0,1,0.0262,large,32.24,0.0,1.0,True,1.0
case_000119,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.8278688524590164,0.8278688524590164,False,True,False,0,0,0,1,0.1208,large,32.24,0.0,1.0,True,1.0
case_000120,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0191,very_large,57.51,1.0,1.0,False,0.0
case_000120,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0248,very_large,57.51,1.0,1.0,False,0.0
case_000120,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0224,very_large,57.51,1.0,1.0,False,0.0
case_000121,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003,small,13.3,1.0,1.0,False,0.0
case_000121,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.3,1.0,1.0,False,0.0
case_000121,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.3,1.0,1.0,False,0.0
case_000122,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,complete_repair,0.9879518072289156,1.0,0.012048192771084376,True,True,False,0,0,0,1,0.002,medium,22.61,0.9879518072289156,1.0,True,0.012048192771084376
case_000122,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,complete_repair,0.9879518072289156,1.0,0.012048192771084376,True,True,False,0,0,0,1,0.0019,medium,22.61,0.9879518072289156,1.0,True,0.012048192771084376
case_000122,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.9879518072289156,1.0,0.012048192771084376,True,True,False,0,0,0,1,0.0169,medium,22.61,0.9879518072289156,1.0,True,0.012048192771084376
case_000123,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,complete_repair,0.9957627118644068,1.0,0.004237288135593209,True,True,False,0,0,0,1,0.0054,large,32.93,0.9957627118644068,1.0,True,0.004237288135593209
case_000123,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,complete_repair,0.9957627118644068,1.0,0.004237288135593209,True,True,False,0,0,0,1,0.0056,large,32.93,0.9957627118644068,1.0,True,0.004237288135593209
case_000123,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9957627118644068,1.0,0.004237288135593209,True,True,False,0,0,0,1,0.0082,large,32.93,0.9957627118644068,1.0,True,0.004237288135593209
case_000124,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,regression,0.9987293519695044,0.9974587039390089,-0.0012706480304954804,False,False,True,0,0,0,1,0.0843,very_large,59.61,0.9987293519695044,1.0,True,0.0012706480304955914
case_000124,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,regression,0.9987293519695044,0.9974587039390089,-0.0012706480304954804,False,False,True,0,0,0,1,0.0761,very_large,59.61,0.9987293519695044,1.0,True,0.0012706480304955914
case_000124,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.9987293519695044,1.0,0.0012706480304955914,True,True,False,0,0,0,1,0.1394,very_large,59.61,0.9987293519695044,1.0,True,0.0012706480304955914
case_000125,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.75,1.0,1.0,False,0.0
case_000125,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.75,1.0,1.0,False,0.0
case_000125,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,13.75,1.0,1.0,False,0.0
case_000126,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0006,medium,19.58,1.0,1.0,False,0.0
case_000126,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,19.58,1.0,1.0,False,0.0
case_000126,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,19.58,1.0,1.0,False,0.0
case_000127,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,33.09,1.0,1.0,False,0.0
case_000127,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,33.09,1.0,1.0,False,0.0
case_000127,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,33.09,1.0,1.0,False,0.0
case_000128,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.024,very_large,61.21,1.0,1.0,False,0.0
case_000128,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0219,very_large,61.21,1.0,1.0,False,0.0
case_000128,baseline_search_bpr,baseline,baseline_search_bpr,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0172,very_large,61.21,1.0,1.0,False,0.0
case_000129,baseline_llm_template,baseline,baseline_llm_template,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.98,1.0,1.0,False,0.0
case_000129,baseline_oracle_composite,baseline,baseline_oracle_composite,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.98,1.0,1.0,False,0.0
case_000129,baseline_search_bpr,baseline,baseline_search_bpr,unreachable_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.98,1.0,1.0,False,0.0
case_000131,baseline_llm_template,baseline,baseline_llm_template,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,33.68,1.0,1.0,False,0.0
case_000131,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,33.68,1.0,1.0,False,0.0
case_000131,baseline_search_bpr,baseline,baseline_search_bpr,guard_inter_class,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0016,large,33.68,1.0,1.0,False,0.0
case_000132,baseline_llm_template,baseline,baseline_llm_template,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.024,very_large,61.29,1.0,1.0,False,0.0
case_000132,baseline_oracle_composite,baseline,baseline_oracle_composite,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0224,very_large,61.29,1.0,1.0,False,0.0
case_000132,baseline_search_bpr,baseline,baseline_search_bpr,action_full_mutation,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0251,very_large,61.29,1.0,1.0,False,0.0
case_000134,baseline_llm_template,baseline,baseline_llm_template,missing_transition,completed,complete_repair,0.9876543209876543,1.0,0.012345679012345734,True,True,False,0,0,0,1,0.0015,medium,23.33,0.9876543209876543,1.0,True,0.012345679012345734
case_000134,baseline_oracle_composite,baseline,baseline_oracle_composite,missing_transition,completed,complete_repair,0.9876543209876543,1.0,0.012345679012345734,True,True,False,0,0,0,1,0.0015,medium,23.33,0.9876543209876543,1.0,True,0.012345679012345734
case_000134,baseline_search_bpr,baseline,baseline_search_bpr,missing_transition,completed,complete_repair,0.9876543209876543,1.0,0.012345679012345734,True,True,False,0,0,0,1,0.0027,medium,23.33,0.9876543209876543,1.0,True,0.012345679012345734
case_000135,baseline_llm_template,baseline,baseline_llm_template,wrong_target,completed,complete_repair,0.9961240310077519,1.0,0.003875968992248069,True,True,False,0,0,0,1,0.0103,large,35.62,0.9961240310077519,1.0,True,0.003875968992248069
case_000135,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_target,completed,complete_repair,0.9961240310077519,1.0,0.003875968992248069,True,True,False,0,0,0,1,0.0056,large,35.62,0.9961240310077519,1.0,True,0.003875968992248069
case_000135,baseline_search_bpr,baseline,baseline_search_bpr,wrong_target,completed,complete_repair,0.9961240310077519,1.0,0.003875968992248069,True,True,False,0,0,0,1,0.0078,large,35.62,0.9961240310077519,1.0,True,0.003875968992248069
case_000136,baseline_llm_template,baseline,baseline_llm_template,wrong_source,completed,complete_repair,0.9976076555023924,1.0,0.0023923444976076125,True,True,False,0,0,0,1,0.0539,very_large,58.97,0.9976076555023924,1.0,True,0.0023923444976076125
case_000136,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_source,completed,complete_repair,0.9976076555023924,1.0,0.0023923444976076125,True,True,False,0,0,0,1,0.0768,very_large,58.97,0.9976076555023924,1.0,True,0.0023923444976076125
case_000136,baseline_search_bpr,baseline,baseline_search_bpr,wrong_source,completed,complete_repair,0.9976076555023924,1.0,0.0023923444976076125,True,True,False,0,0,0,1,0.0824,very_large,58.97,0.9976076555023924,1.0,True,0.0023923444976076125
case_000137,baseline_llm_template,baseline,baseline_llm_template,wrong_event,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0006,small,12.25,0.9545454545454546,1.0,True,0.045454545454545414
case_000137,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_event,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.0005,small,12.25,0.9545454545454546,1.0,True,0.045454545454545414
case_000137,baseline_search_bpr,baseline,baseline_search_bpr,wrong_event,completed,complete_repair,0.9545454545454546,1.0,0.045454545454545414,True,True,False,0,0,0,1,0.001,small,12.25,0.9545454545454546,1.0,True,0.045454545454545414
case_000138,baseline_llm_template,baseline,baseline_llm_template,wrong_initial_state,completed,effective_repair,0.0,0.958904109589041,0.958904109589041,False,True,False,0,0,0,1,0.0026,medium,21.36,0.0,1.0,True,1.0
case_000138,baseline_oracle_composite,baseline,baseline_oracle_composite,wrong_initial_state,completed,effective_repair,0.0,0.958904109589041,0.958904109589041,False,True,False,0,0,0,1,0.0025,medium,21.36,0.0,1.0,True,1.0
case_000138,baseline_search_bpr,baseline,baseline_search_bpr,wrong_initial_state,completed,effective_repair,0.0,0.547945205479452,0.547945205479452,False,True,False,0,0,0,1,0.0104,medium,21.36,0.0,1.0,True,1.0
case_000139,baseline_llm_template,baseline,baseline_llm_template,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,31.49,1.0,1.0,False,0.0
case_000139,baseline_oracle_composite,baseline,baseline_oracle_composite,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,31.49,1.0,1.0,False,0.0
case_000139,baseline_search_bpr,baseline,baseline_search_bpr,duplicate_transition,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,31.49,1.0,1.0,False,0.0
case_000140,baseline_llm_template,baseline,baseline_llm_template,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.329,very_large,61.06,1.0,1.0,False,0.0
case_000140,baseline_oracle_composite,baseline,baseline_oracle_composite,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.325,very_large,61.06,1.0,1.0,False,0.0
case_000140,baseline_search_bpr,baseline,baseline_search_bpr,dead_state_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.3079,very_large,61.06,1.0,1.0,False,0.0
case_000141,baseline_llm_template,baseline,baseline_llm_template,guard_flip,completed,complete_repair,0.7727272727272727,1.0,0.2272727272727273,True,True,False,0,0,0,1,0.0005,small,13.75,0.7727272727272727,1.0,True,0.2272727272727273
case_000141,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_flip,completed,complete_repair,0.7727272727272727,1.0,0.2272727272727273,True,True,False,0,0,0,1,0.0005,small,13.75,0.7727272727272727,1.0,True,0.2272727272727273
case_000141,baseline_search_bpr,baseline,baseline_search_bpr,guard_flip,completed,complete_repair,0.7727272727272727,1.0,0.2272727272727273,True,True,False,0,0,0,1,0.0016,small,13.75,0.7727272727272727,1.0,True,0.2272727272727273
case_000142,baseline_llm_template,baseline,baseline_llm_template,guard_weaken,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0021,medium,21.02,0.9871794871794872,1.0,True,0.012820512820512775
case_000142,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_weaken,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0035,medium,21.02,0.9871794871794872,1.0,True,0.012820512820512775
case_000142,baseline_search_bpr,baseline,baseline_search_bpr,guard_weaken,completed,complete_repair,0.9871794871794872,1.0,0.012820512820512775,True,True,False,0,0,0,1,0.0081,medium,21.02,0.9871794871794872,1.0,True,0.012820512820512775
case_000143,baseline_llm_template,baseline,baseline_llm_template,guard_strengthen,completed,complete_repair,0.9957264957264957,1.0,0.004273504273504258,True,True,False,0,0,0,1,0.0063,large,33.18,0.9957264957264957,1.0,True,0.004273504273504258
case_000143,baseline_oracle_composite,baseline,baseline_oracle_composite,guard_strengthen,completed,complete_repair,0.9957264957264957,1.0,0.004273504273504258,True,True,False,0,0,0,1,0.0159,large,33.18,0.9957264957264957,1.0,True,0.004273504273504258
case_000143,baseline_search_bpr,baseline,baseline_search_bpr,guard_strengthen,completed,complete_repair,0.9957264957264957,1.0,0.004273504273504258,True,True,False,0,0,0,1,0.0157,large,33.18,0.9957264957264957,1.0,True,0.004273504273504258
case_000144,baseline_llm_template,baseline,baseline_llm_template,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0089,very_large,58.27,1.0,1.0,False,0.0
case_000144,baseline_oracle_composite,baseline,baseline_oracle_composite,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0224,very_large,58.27,1.0,1.0,False,0.0
case_000144,baseline_search_bpr,baseline,baseline_search_bpr,action_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0154,very_large,58.27,1.0,1.0,False,0.0
case_000145,baseline_llm_template,baseline,baseline_llm_template,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.98,1.0,1.0,False,0.0
case_000145,baseline_oracle_composite,baseline,baseline_oracle_composite,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0003,small,12.98,1.0,1.0,False,0.0
case_000145,baseline_search_bpr,baseline,baseline_search_bpr,timeout_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0002,small,12.98,1.0,1.0,False,0.0
case_000146,baseline_llm_template,baseline,baseline_llm_template,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,19.58,1.0,1.0,False,0.0
case_000146,baseline_oracle_composite,baseline,baseline_oracle_composite,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,19.58,1.0,1.0,False,0.0
case_000146,baseline_search_bpr,baseline,baseline_search_bpr,delay_corruption,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0005,medium,19.58,1.0,1.0,False,0.0
case_000147,baseline_llm_template,baseline,baseline_llm_template,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0022,large,32.4,1.0,1.0,False,0.0
case_000147,baseline_oracle_composite,baseline,baseline_oracle_composite,nondeterminism_intro,completed,complete_repair,1.0,1.0,0.0,True,False,False,0,0,0,1,0.0017,large,32.4,1.0,1.0,False,0.0
