case_id,source_case_id,mutation_operator,is_negative_control,reference_bpr,faulty_bpr,bpr_delta,tool_id,initial_bpr,final_bpr,delta_bpr,patch_applied,false_repair,regression,complete_repair,effective_repair,spurious_repair_improvement,localization_applicable,localization_skipped
nc_000054,case_000621,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000054,case_000621,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000054,case_000621,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000054,case_000621,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000055,case_000622,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000055,case_000622,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000055,case_000622,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000055,case_000622,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000056,case_000654,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000056,case_000654,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000056,case_000654,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000056,case_000654,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000057,case_000676,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000057,case_000676,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000057,case_000676,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000057,case_000676,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000058,case_000678,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000058,case_000678,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000058,case_000678,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000058,case_000678,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000059,case_000679,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000059,case_000679,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000059,case_000679,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000059,case_000679,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000060,case_000710,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000060,case_000710,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000060,case_000710,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000060,case_000710,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000061,case_000711,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000061,case_000711,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000061,case_000711,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000061,case_000711,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000062,case_000720,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000062,case_000720,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000062,case_000720,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000062,case_000720,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000063,case_000726,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000063,case_000726,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000063,case_000726,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000063,case_000726,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000064,case_000730,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000064,case_000730,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000064,case_000730,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000064,case_000730,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000065,case_000752,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000065,case_000752,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000065,case_000752,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000065,case_000752,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000066,case_000771,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000066,case_000771,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000066,case_000771,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000066,case_000771,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000067,case_000774,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000067,case_000774,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000067,case_000774,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000067,case_000774,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000068,case_000784,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000068,case_000784,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000068,case_000784,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000068,case_000784,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000069,case_000788,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000069,case_000788,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000069,case_000788,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000069,case_000788,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000070,case_000793,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000070,case_000793,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000070,case_000793,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000070,case_000793,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000071,case_000796,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000071,case_000796,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000071,case_000796,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000071,case_000796,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000072,case_000800,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000072,case_000800,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000072,case_000800,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000072,case_000800,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000073,case_000801,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000073,case_000801,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000073,case_000801,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000073,case_000801,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000074,case_000808,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000074,case_000808,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000074,case_000808,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000074,case_000808,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000075,case_000818,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000075,case_000818,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000075,case_000818,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000075,case_000818,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000076,case_000822,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000076,case_000822,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000076,case_000822,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000076,case_000822,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000077,case_000848,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000077,case_000848,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000077,case_000848,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000077,case_000848,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000078,case_000849,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000078,case_000849,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000078,case_000849,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000078,case_000849,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000079,case_000850,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000079,case_000850,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000079,case_000850,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000079,case_000850,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000080,case_000861,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000080,case_000861,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000080,case_000861,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000080,case_000861,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000081,case_000882,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000081,case_000882,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000081,case_000882,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000081,case_000882,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000082,case_000892,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000082,case_000892,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000082,case_000892,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000082,case_000892,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000083,case_000895,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000083,case_000895,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000083,case_000895,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000083,case_000895,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000084,case_000915,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000084,case_000915,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000084,case_000915,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000084,case_000915,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000085,case_000923,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000085,case_000923,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000085,case_000923,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000085,case_000923,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000086,case_000935,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000086,case_000935,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000086,case_000935,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000086,case_000935,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000087,case_000941,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000087,case_000941,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000087,case_000941,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000087,case_000941,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000088,case_000944,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000088,case_000944,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000088,case_000944,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000088,case_000944,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000089,case_000946,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000089,case_000946,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000089,case_000946,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000089,case_000946,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000090,case_000957,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000090,case_000957,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000090,case_000957,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000090,case_000957,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000091,case_000967,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000091,case_000967,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000091,case_000967,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000091,case_000967,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000092,case_000970,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000092,case_000970,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000092,case_000970,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000092,case_000970,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000093,case_000973,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000093,case_000973,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000093,case_000973,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000093,case_000973,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000094,case_000993,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000094,case_000993,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000094,case_000993,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000094,case_000993,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000095,case_001041,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000095,case_001041,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000095,case_001041,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000095,case_001041,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000096,case_001053,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000096,case_001053,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000096,case_001053,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000096,case_001053,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000097,case_001055,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000097,case_001055,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000097,case_001055,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000097,case_001055,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000098,case_001113,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000098,case_001113,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000098,case_001113,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000098,case_001113,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000099,case_001114,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000099,case_001114,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000099,case_001114,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000099,case_001114,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000100,case_001117,no_fault,True,1.0,1.0,0.0,,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000100,case_001117,no_fault,True,1.0,1.0,0.0,baseline_missing_transition,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000100,case_001117,no_fault,True,1.0,1.0,0.0,baseline_random,1.0,1.0,0.0,False,False,False,True,False,False,False,True
nc_000100,case_001117,no_fault,True,1.0,1.0,0.0,baseline_wrong_target,1.0,1.0,0.0,False,False,False,True,False,False,False,True
