bpr_delta_pre_repair,case_id,complete_repair,complexity_tier,delta_bpr,difficulty_score,effective_repair,faulty_bpr,final_bpr,initial_bpr,mutation_operator,oracle_detected,reference_bpr,regression,tool_id
0.0,case_000509,True,small,0.0,14.03,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_random
0.0,case_000509,True,small,0.0,14.03,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_wrong_target
0.0,case_000511,True,large,0.0,33.12,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_missing_transition
0.0,case_000511,True,large,0.0,33.12,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_random
0.0,case_000511,True,large,0.0,33.12,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_wrong_target
0.0,case_000512,True,very_large,0.0,61.22,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_missing_transition
0.0,case_000512,True,very_large,0.0,61.22,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_random
0.0,case_000512,True,very_large,0.0,61.22,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_wrong_target
0.011904761904761862,case_000514,True,medium,0.011904761904761862,20.4,True,0.9880952380952381,1.0,0.9880952380952381,missing_transition,True,1.0,False,baseline_missing_transition
0.011904761904761862,case_000514,False,medium,-0.011904761904761973,20.4,False,0.9880952380952381,0.9761904761904762,0.9880952380952381,missing_transition,True,1.0,True,baseline_random
0.011904761904761862,case_000514,False,medium,0.0,20.4,False,0.9880952380952381,0.9880952380952381,0.9880952380952381,missing_transition,True,1.0,False,baseline_wrong_target
0.09170305676855894,case_000515,False,large,0.0,33.15,False,0.9082969432314411,0.9082969432314411,0.9082969432314411,wrong_target,True,1.0,False,baseline_missing_transition
0.09170305676855894,case_000515,False,large,-0.008733624454148492,33.15,False,0.9082969432314411,0.8995633187772926,0.9082969432314411,wrong_target,True,1.0,True,baseline_random
0.09170305676855894,case_000515,True,large,0.09170305676855894,33.15,True,0.9082969432314411,1.0,0.9082969432314411,wrong_target,True,1.0,False,baseline_wrong_target
0.0011494252873562871,case_000516,True,very_large,0.0011494252873562871,62.82,True,0.9988505747126437,1.0,0.9988505747126437,wrong_source,True,1.0,False,baseline_missing_transition
0.0011494252873562871,case_000516,False,very_large,0.0,62.82,False,0.9988505747126437,0.9988505747126437,0.9988505747126437,wrong_source,True,1.0,False,baseline_random
0.0011494252873562871,case_000516,False,very_large,0.0,62.82,False,0.9988505747126437,0.9988505747126437,0.9988505747126437,wrong_source,True,1.0,False,baseline_wrong_target
0.033333333333333326,case_000517,True,small,0.033333333333333326,12.85,True,0.9666666666666667,1.0,0.9666666666666667,wrong_event,True,1.0,False,baseline_missing_transition
0.033333333333333326,case_000517,False,small,0.0,12.85,False,0.9666666666666667,0.9666666666666667,0.9666666666666667,wrong_event,True,1.0,False,baseline_random
0.033333333333333326,case_000517,False,small,0.0,12.85,False,0.9666666666666667,0.9666666666666667,0.9666666666666667,wrong_event,True,1.0,False,baseline_wrong_target
1.0,case_000518,False,medium,0.8024691358024691,20.33,True,0.0,0.8024691358024691,0.0,wrong_initial_state,True,1.0,False,baseline_missing_transition
1.0,case_000518,False,medium,0.0,20.33,False,0.0,0.0,0.0,wrong_initial_state,True,1.0,False,baseline_random
1.0,case_000518,False,medium,0.19753086419753085,20.33,True,0.0,0.19753086419753085,0.0,wrong_initial_state,True,1.0,False,baseline_wrong_target
0.0,case_000519,True,large,0.0,32.83,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_missing_transition
0.0,case_000519,True,large,0.0,32.83,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_random
0.0,case_000519,True,large,0.0,32.83,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_wrong_target
0.0,case_000520,True,very_large,0.0,59.6,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000520,True,very_large,0.0,59.6,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_random
0.0,case_000520,True,very_large,0.0,59.6,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_wrong_target
0.038461538461538436,case_000521,True,small,0.038461538461538436,13.3,True,0.9615384615384616,1.0,0.9615384615384616,guard_flip,True,1.0,False,baseline_missing_transition
0.038461538461538436,case_000521,False,small,0.0,13.3,False,0.9615384615384616,0.9615384615384616,0.9615384615384616,guard_flip,True,1.0,False,baseline_random
0.038461538461538436,case_000521,False,small,0.0,13.3,False,0.9615384615384616,0.9615384615384616,0.9615384615384616,guard_flip,True,1.0,False,baseline_wrong_target
0.08333333333333337,case_000522,True,medium,0.08333333333333337,20.4,True,0.9166666666666666,1.0,0.9166666666666666,guard_weaken,True,1.0,False,baseline_missing_transition
0.08333333333333337,case_000522,False,medium,-0.011904761904761862,20.4,False,0.9166666666666666,0.9047619047619048,0.9166666666666666,guard_weaken,True,1.0,True,baseline_random
0.08333333333333337,case_000522,False,medium,0.0,20.4,False,0.9166666666666666,0.9166666666666666,0.9166666666666666,guard_weaken,True,1.0,False,baseline_wrong_target
0.004098360655737654,case_000523,True,large,0.004098360655737654,33.74,True,0.9959016393442623,1.0,0.9959016393442623,guard_strengthen,True,1.0,False,baseline_missing_transition
0.004098360655737654,case_000523,False,large,-0.012295081967213184,33.74,False,0.9959016393442623,0.9836065573770492,0.9959016393442623,guard_strengthen,True,1.0,True,baseline_random
0.004098360655737654,case_000523,False,large,0.0,33.74,False,0.9959016393442623,0.9959016393442623,0.9959016393442623,guard_strengthen,True,1.0,False,baseline_wrong_target
0.0,case_000524,True,very_large,0.0,59.82,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000524,True,very_large,0.0,59.82,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_random
0.0,case_000524,True,very_large,0.0,59.82,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000525,True,small,0.0,15.83,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000525,True,small,0.0,15.83,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_random
0.0,case_000525,True,small,0.0,15.83,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000526,True,medium,0.0,19.52,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000526,True,medium,0.0,19.52,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_random
0.0,case_000526,True,medium,0.0,19.52,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000527,True,large,0.0,33.33,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_missing_transition
0.0,case_000527,True,large,0.0,33.33,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_random
0.0,case_000527,True,large,0.0,33.33,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_wrong_target
0.0,case_000528,True,very_large,0.0,62.09,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000528,True,very_large,0.0,62.09,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_random
0.0,case_000528,True,very_large,0.0,62.09,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_wrong_target
0.0,case_000530,True,medium,0.0,20.33,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_missing_transition
0.0,case_000530,True,medium,0.0,20.33,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_random
0.0,case_000530,True,medium,0.0,20.33,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_wrong_target
0.0,case_000531,True,large,0.0,34.12,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_missing_transition
0.0,case_000531,True,large,0.0,34.12,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_random
0.0,case_000531,True,large,0.0,34.12,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_wrong_target
0.23809523809523814,case_000533,True,small,0.23809523809523814,14.33,True,0.7619047619047619,1.0,0.7619047619047619,missing_transition,True,1.0,False,baseline_missing_transition
0.23809523809523814,case_000533,False,small,0.0,14.33,False,0.7619047619047619,0.7619047619047619,0.7619047619047619,missing_transition,True,1.0,False,baseline_random
0.23809523809523814,case_000533,False,small,0.0,14.33,False,0.7619047619047619,0.7619047619047619,0.7619047619047619,missing_transition,True,1.0,False,baseline_wrong_target
0.013157894736842146,case_000534,False,medium,0.0,21.43,False,0.9868421052631579,0.9868421052631579,0.9868421052631579,wrong_target,True,1.0,False,baseline_missing_transition
0.013157894736842146,case_000534,False,medium,-0.02631578947368418,21.43,False,0.9868421052631579,0.9605263157894737,0.9868421052631579,wrong_target,True,1.0,True,baseline_random
0.013157894736842146,case_000534,True,medium,0.013157894736842146,21.43,True,0.9868421052631579,1.0,0.9868421052631579,wrong_target,True,1.0,False,baseline_wrong_target
0.004166666666666652,case_000535,True,large,0.004166666666666652,32.96,True,0.9958333333333333,1.0,0.9958333333333333,wrong_source,True,1.0,False,baseline_missing_transition
0.004166666666666652,case_000535,False,large,-0.012500000000000067,32.96,False,0.9958333333333333,0.9833333333333333,0.9958333333333333,wrong_source,True,1.0,True,baseline_random
0.004166666666666652,case_000535,False,large,0.0,32.96,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,wrong_source,True,1.0,False,baseline_wrong_target
0.0011695906432748204,case_000536,True,very_large,0.0011695906432748204,59.03,True,0.9988304093567252,1.0,0.9988304093567252,wrong_event,True,1.0,False,baseline_missing_transition
0.0011695906432748204,case_000536,False,very_large,0.0,59.03,False,0.9988304093567252,0.9988304093567252,0.9988304093567252,wrong_event,True,1.0,False,baseline_random
0.0011695906432748204,case_000536,False,very_large,0.0,59.03,False,0.9988304093567252,0.9988304093567252,0.9988304093567252,wrong_event,True,1.0,False,baseline_wrong_target
1.0,case_000537,True,small,1.0,14.5,True,0.0,1.0,0.0,wrong_initial_state,True,1.0,False,baseline_missing_transition
1.0,case_000537,False,small,0.0,14.5,False,0.0,0.0,0.0,wrong_initial_state,True,1.0,False,baseline_random
1.0,case_000537,False,small,0.0,14.5,False,0.0,0.0,0.0,wrong_initial_state,True,1.0,False,baseline_wrong_target
0.0,case_000538,True,medium,0.0,20.4,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_missing_transition
0.0,case_000538,True,medium,0.0,20.4,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_random
0.0,case_000538,True,medium,0.0,20.4,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_wrong_target
0.0,case_000539,True,large,0.0,34.4,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000539,True,large,0.0,34.4,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_random
0.0,case_000539,True,large,0.0,34.4,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_wrong_target
0.0011574074074074403,case_000540,True,very_large,0.0011574074074074403,60.54,True,0.9988425925925926,1.0,0.9988425925925926,guard_flip,True,1.0,False,baseline_missing_transition
0.0011574074074074403,case_000540,False,very_large,-0.0011574074074073293,60.54,False,0.9988425925925926,0.9976851851851852,0.9988425925925926,guard_flip,True,1.0,True,baseline_random
0.0011574074074074403,case_000540,False,very_large,0.0,60.54,False,0.9988425925925926,0.9988425925925926,0.9988425925925926,guard_flip,True,1.0,False,baseline_wrong_target
0.23809523809523814,case_000541,True,small,0.23809523809523814,14.78,True,0.7619047619047619,1.0,0.7619047619047619,guard_weaken,True,1.0,False,baseline_missing_transition
0.23809523809523814,case_000541,False,small,0.0,14.78,False,0.7619047619047619,0.7619047619047619,0.7619047619047619,guard_weaken,True,1.0,False,baseline_random
0.23809523809523814,case_000541,False,small,0.0,14.78,False,0.7619047619047619,0.7619047619047619,0.7619047619047619,guard_weaken,True,1.0,False,baseline_wrong_target
0.012820512820512775,case_000542,True,medium,0.012820512820512775,19.52,True,0.9871794871794872,1.0,0.9871794871794872,guard_strengthen,True,1.0,False,baseline_missing_transition
0.012820512820512775,case_000542,False,medium,0.0,19.52,False,0.9871794871794872,0.9871794871794872,0.9871794871794872,guard_strengthen,True,1.0,False,baseline_random
0.012820512820512775,case_000542,False,medium,0.0,19.52,False,0.9871794871794872,0.9871794871794872,0.9871794871794872,guard_strengthen,True,1.0,False,baseline_wrong_target
0.0,case_000543,True,large,0.0,32.9,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000543,True,large,0.0,32.9,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_random
0.0,case_000543,True,large,0.0,32.9,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000544,True,very_large,0.0,63.51,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000544,True,very_large,0.0,63.51,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_random
0.0,case_000544,True,very_large,0.0,63.51,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000545,True,small,0.0,12.98,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000545,True,small,0.0,12.98,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_random
0.0,case_000545,True,small,0.0,12.98,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000546,True,medium,0.0,22.78,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_missing_transition
0.0,case_000546,True,medium,0.0,22.78,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_random
0.0,case_000546,True,medium,0.0,22.78,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_wrong_target
0.0,case_000547,True,large,0.0,32.93,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000547,True,large,0.0,32.93,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_random
0.0,case_000547,True,large,0.0,32.93,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_wrong_target
0.0,case_000550,True,medium,0.0,21.15,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_missing_transition
0.0,case_000550,True,medium,0.0,21.15,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_random
0.0,case_000550,True,medium,0.0,21.15,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_wrong_target
0.0011764705882353343,case_000552,True,very_large,0.0011764705882353343,60.52,True,0.9988235294117647,1.0,0.9988235294117647,missing_transition,True,1.0,False,baseline_missing_transition
0.0011764705882353343,case_000552,False,very_large,-0.0023529411764705577,60.52,False,0.9988235294117647,0.9964705882352941,0.9988235294117647,missing_transition,True,1.0,True,baseline_random
0.0011764705882353343,case_000552,False,very_large,0.0,60.52,False,0.9988235294117647,0.9988235294117647,0.9988235294117647,missing_transition,True,1.0,False,baseline_wrong_target
0.04761904761904767,case_000553,False,small,0.0,14.48,False,0.9523809523809523,0.9523809523809523,0.9523809523809523,wrong_target,True,1.0,False,baseline_missing_transition
0.04761904761904767,case_000553,False,small,0.0,14.48,False,0.9523809523809523,0.9523809523809523,0.9523809523809523,wrong_target,True,1.0,False,baseline_random
0.04761904761904767,case_000553,True,small,0.04761904761904767,14.48,True,0.9523809523809523,1.0,0.9523809523809523,wrong_target,True,1.0,False,baseline_wrong_target
0.012820512820512775,case_000554,True,medium,0.012820512820512775,21.02,True,0.9871794871794872,1.0,0.9871794871794872,wrong_source,True,1.0,False,baseline_missing_transition
0.012820512820512775,case_000554,False,medium,0.0,21.02,False,0.9871794871794872,0.9871794871794872,0.9871794871794872,wrong_source,True,1.0,False,baseline_random
0.012820512820512775,case_000554,False,medium,0.0,21.02,False,0.9871794871794872,0.9871794871794872,0.9871794871794872,wrong_source,True,1.0,False,baseline_wrong_target
0.08399999999999996,case_000555,True,large,0.08399999999999996,31.81,True,0.916,1.0,0.916,wrong_event,True,1.0,False,baseline_missing_transition
0.08399999999999996,case_000555,False,large,-0.01200000000000001,31.81,False,0.916,0.904,0.916,wrong_event,True,1.0,True,baseline_random
0.08399999999999996,case_000555,False,large,0.0,31.81,False,0.916,0.916,0.916,wrong_event,True,1.0,False,baseline_wrong_target
1.0,case_000556,False,very_large,0.6476190476190476,59.74,True,0.0,0.6476190476190476,0.0,wrong_initial_state,True,1.0,False,baseline_missing_transition
1.0,case_000556,False,very_large,0.0,59.74,False,0.0,0.0,0.0,wrong_initial_state,True,1.0,False,baseline_random
1.0,case_000556,False,very_large,0.35119047619047616,59.74,True,0.0,0.35119047619047616,0.0,wrong_initial_state,True,1.0,False,baseline_wrong_target
0.0,case_000557,True,small,0.0,12.25,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_missing_transition
0.0,case_000557,True,small,0.0,12.25,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_random
0.0,case_000557,True,small,0.0,12.25,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_wrong_target
0.0,case_000558,True,medium,0.0,20.27,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000558,True,medium,0.0,20.27,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_random
0.0,case_000558,True,medium,0.0,20.27,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_wrong_target
0.03515625,case_000559,True,large,0.03515625,33.09,True,0.96484375,1.0,0.96484375,guard_flip,True,1.0,False,baseline_missing_transition
0.03515625,case_000559,False,large,-0.04296875,33.09,False,0.96484375,0.921875,0.96484375,guard_flip,True,1.0,True,baseline_random
0.03515625,case_000559,False,large,0.0,33.09,False,0.96484375,0.96484375,0.96484375,guard_flip,True,1.0,False,baseline_wrong_target
0.00121212121212122,case_000560,True,very_large,0.00121212121212122,61.2,True,0.9987878787878788,1.0,0.9987878787878788,guard_weaken,True,1.0,False,baseline_missing_transition
0.00121212121212122,case_000560,False,very_large,-0.00121212121212122,61.2,False,0.9987878787878788,0.9975757575757576,0.9987878787878788,guard_weaken,True,1.0,True,baseline_random
0.00121212121212122,case_000560,False,very_large,0.0,61.2,False,0.9987878787878788,0.9987878787878788,0.9987878787878788,guard_weaken,True,1.0,False,baseline_wrong_target
0.2272727272727273,case_000561,True,small,0.2272727272727273,12.25,True,0.7727272727272727,1.0,0.7727272727272727,guard_strengthen,True,1.0,False,baseline_missing_transition
0.2272727272727273,case_000561,False,small,0.0,12.25,False,0.7727272727272727,0.7727272727272727,0.7727272727272727,guard_strengthen,True,1.0,False,baseline_random
0.2272727272727273,case_000561,False,small,0.0,12.25,False,0.7727272727272727,0.7727272727272727,0.7727272727272727,guard_strengthen,True,1.0,False,baseline_wrong_target
0.0,case_000562,True,medium,0.0,21.56,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000562,True,medium,0.0,21.56,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_random
0.0,case_000562,True,medium,0.0,21.56,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000563,True,large,0.0,31.46,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000563,True,large,0.0,31.46,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_random
0.0,case_000563,True,large,0.0,31.46,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000564,True,very_large,0.0,60.52,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000564,True,very_large,0.0,60.52,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_random
0.0,case_000564,True,very_large,0.0,60.52,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000565,True,small,0.0,13.15,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_missing_transition
0.0,case_000565,True,small,0.0,13.15,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_random
0.0,case_000565,True,small,0.0,13.15,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_wrong_target
0.0,case_000566,True,medium,0.0,22.59,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000566,True,medium,0.0,22.59,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_random
0.0,case_000566,True,medium,0.0,22.59,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_wrong_target
0.0,case_000568,True,very_large,0.0,59.77,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_missing_transition
0.0,case_000568,True,very_large,0.0,59.77,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_random
0.0,case_000568,True,very_large,0.0,59.77,False,1.0,1.0,1.0,guard_inter_class,False,1.0,False,baseline_wrong_target
0.0,case_000569,True,small,0.0,13.75,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_missing_transition
0.0,case_000569,True,small,0.0,13.75,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_random
0.0,case_000569,True,small,0.0,13.75,False,1.0,1.0,1.0,action_full_mutation,False,1.0,False,baseline_wrong_target
0.004166666666666652,case_000571,True,large,0.004166666666666652,31.46,True,0.9958333333333333,1.0,0.9958333333333333,missing_transition,True,1.0,False,baseline_missing_transition
0.004166666666666652,case_000571,False,large,0.0,31.46,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,missing_transition,True,1.0,False,baseline_random
0.004166666666666652,case_000571,False,large,0.0,31.46,False,0.9958333333333333,0.9958333333333333,0.9958333333333333,missing_transition,True,1.0,False,baseline_wrong_target
0.0011494252873562871,case_000572,False,very_large,0.0,59.82,False,0.9988505747126437,0.9988505747126437,0.9988505747126437,wrong_target,True,1.0,False,baseline_missing_transition
0.0011494252873562871,case_000572,False,very_large,0.0,59.82,False,0.9988505747126437,0.9988505747126437,0.9988505747126437,wrong_target,True,1.0,False,baseline_random
0.0011494252873562871,case_000572,True,very_large,0.0011494252873562871,59.82,True,0.9988505747126437,1.0,0.9988505747126437,wrong_target,True,1.0,False,baseline_wrong_target
0.6071428571428572,case_000573,False,small,0.0,14.2,False,0.39285714285714285,0.39285714285714285,0.39285714285714285,wrong_source,True,1.0,False,baseline_missing_transition
0.6071428571428572,case_000573,False,small,0.0,14.2,False,0.39285714285714285,0.39285714285714285,0.39285714285714285,wrong_source,True,1.0,False,baseline_random
0.6071428571428572,case_000573,False,small,0.0,14.2,False,0.39285714285714285,0.39285714285714285,0.39285714285714285,wrong_source,True,1.0,False,baseline_wrong_target
0.08333333333333337,case_000574,True,medium,0.08333333333333337,22.65,True,0.9166666666666666,1.0,0.9166666666666666,wrong_event,True,1.0,False,baseline_missing_transition
0.08333333333333337,case_000574,False,medium,-0.011904761904761862,22.65,False,0.9166666666666666,0.9047619047619048,0.9166666666666666,wrong_event,True,1.0,True,baseline_random
0.08333333333333337,case_000574,False,medium,0.0,22.65,False,0.9166666666666666,0.9166666666666666,0.9166666666666666,wrong_event,True,1.0,False,baseline_wrong_target
1.0,case_000575,False,large,0.5338983050847458,34.28,True,0.0,0.5338983050847458,0.0,wrong_initial_state,True,1.0,False,baseline_missing_transition
1.0,case_000575,False,large,0.0,34.28,False,0.0,0.0,0.0,wrong_initial_state,True,1.0,False,baseline_random
1.0,case_000575,False,large,0.4661016949152542,34.28,True,0.0,0.4661016949152542,0.0,wrong_initial_state,True,1.0,False,baseline_wrong_target
0.0,case_000576,True,very_large,0.0,58.12,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_missing_transition
0.0,case_000576,True,very_large,0.0,58.12,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_random
0.0,case_000576,True,very_large,0.0,58.12,False,1.0,1.0,1.0,duplicate_transition,False,1.0,False,baseline_wrong_target
0.0,case_000577,True,small,0.0,13.0,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000577,True,small,0.0,13.0,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_random
0.0,case_000577,True,small,0.0,13.0,False,1.0,1.0,1.0,dead_state_intro,False,1.0,False,baseline_wrong_target
0.012345679012345734,case_000578,True,medium,0.012345679012345734,21.83,True,0.9876543209876543,1.0,0.9876543209876543,guard_flip,True,1.0,False,baseline_missing_transition
0.012345679012345734,case_000578,False,medium,0.0,21.83,False,0.9876543209876543,0.9876543209876543,0.9876543209876543,guard_flip,True,1.0,False,baseline_random
0.012345679012345734,case_000578,False,medium,0.0,21.83,False,0.9876543209876543,0.9876543209876543,0.9876543209876543,guard_flip,True,1.0,False,baseline_wrong_target
0.004444444444444473,case_000579,True,large,0.004444444444444473,33.12,True,0.9955555555555555,1.0,0.9955555555555555,guard_weaken,True,1.0,False,baseline_missing_transition
0.004444444444444473,case_000579,False,large,-0.013333333333333308,33.12,False,0.9955555555555555,0.9822222222222222,0.9955555555555555,guard_weaken,True,1.0,True,baseline_random
0.004444444444444473,case_000579,False,large,0.0,33.12,False,0.9955555555555555,0.9955555555555555,0.9955555555555555,guard_weaken,True,1.0,False,baseline_wrong_target
0.01437908496732021,case_000580,True,very_large,0.01437908496732021,58.05,True,0.9856209150326798,1.0,0.9856209150326798,guard_strengthen,True,1.0,False,baseline_missing_transition
0.01437908496732021,case_000580,False,very_large,-0.0013071895424837665,58.05,False,0.9856209150326798,0.984313725490196,0.9856209150326798,guard_strengthen,True,1.0,True,baseline_random
0.01437908496732021,case_000580,False,very_large,0.0,58.05,False,0.9856209150326798,0.9856209150326798,0.9856209150326798,guard_strengthen,True,1.0,False,baseline_wrong_target
0.0,case_000581,True,small,0.0,13.0,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000581,True,small,0.0,13.0,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_random
0.0,case_000581,True,small,0.0,13.0,False,1.0,1.0,1.0,action_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000582,True,medium,0.0,22.89,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000582,True,medium,0.0,22.89,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_random
0.0,case_000582,True,medium,0.0,22.89,False,1.0,1.0,1.0,timeout_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000583,True,large,0.0,33.53,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_missing_transition
0.0,case_000583,True,large,0.0,33.53,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_random
0.0,case_000583,True,large,0.0,33.53,False,1.0,1.0,1.0,delay_corruption,False,1.0,False,baseline_wrong_target
0.0,case_000584,True,very_large,0.0,59.04,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_missing_transition
0.0,case_000584,True,very_large,0.0,59.04,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_random
0.0,case_000584,True,very_large,0.0,59.04,False,1.0,1.0,1.0,nondeterminism_intro,False,1.0,False,baseline_wrong_target
0.0,case_000585,True,small,0.0,13.28,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_missing_transition
0.0,case_000585,True,small,0.0,13.28,False,1.0,1.0,1.0,unreachable_state_intro,False,1.0,False,baseline_random
