tool_id,subgroup_type,subgroup_value,partition,metric,n_cases,point_estimate,ci95_low,ci95_high,ci_method,seed_count
baseline_random,operator,guard_flip,cohort_wide,effective_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_flip,detectable_only,complete_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_flip,detectable_only,effective_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_inter_class,cohort_wide,complete_repair_rate,53,0.622642,0.622642,0.622642,seed_bootstrap,10
baseline_random,operator,guard_inter_class,cohort_wide,effective_repair_rate,53,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_inter_class,detectable_only,complete_repair_rate,20,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_inter_class,detectable_only,effective_repair_rate,20,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_strengthen,cohort_wide,complete_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_strengthen,cohort_wide,effective_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_strengthen,detectable_only,complete_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_strengthen,detectable_only,effective_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_weaken,cohort_wide,complete_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_weaken,cohort_wide,effective_repair_rate,59,0.001695,0.0,0.005085,seed_bootstrap,10
baseline_random,operator,guard_weaken,detectable_only,complete_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,guard_weaken,detectable_only,effective_repair_rate,59,0.001695,0.0,0.005085,seed_bootstrap,10
baseline_random,operator,missing_transition,cohort_wide,complete_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,missing_transition,cohort_wide,effective_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,missing_transition,detectable_only,complete_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,missing_transition,detectable_only,effective_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,nondeterminism_intro,cohort_wide,complete_repair_rate,59,1.0,1.0,1.0,seed_bootstrap,10
baseline_random,operator,nondeterminism_intro,cohort_wide,effective_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,nondeterminism_intro,detectable_only,complete_repair_rate,0,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,nondeterminism_intro,detectable_only,effective_repair_rate,0,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,timeout_corruption,cohort_wide,complete_repair_rate,59,1.0,1.0,1.0,seed_bootstrap,10
baseline_random,operator,timeout_corruption,cohort_wide,effective_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,timeout_corruption,detectable_only,complete_repair_rate,0,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,timeout_corruption,detectable_only,effective_repair_rate,0,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,unreachable_state_intro,cohort_wide,complete_repair_rate,59,1.0,1.0,1.0,seed_bootstrap,10
baseline_random,operator,unreachable_state_intro,cohort_wide,effective_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,unreachable_state_intro,detectable_only,complete_repair_rate,0,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,unreachable_state_intro,detectable_only,effective_repair_rate,0,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,wrong_event,cohort_wide,complete_repair_rate,59,0.016949,0.005085,0.030509,seed_bootstrap,10
baseline_random,operator,wrong_event,cohort_wide,effective_repair_rate,59,0.040678,0.027118,0.055932,seed_bootstrap,10
baseline_random,operator,wrong_event,detectable_only,complete_repair_rate,59,0.016949,0.005085,0.032203,seed_bootstrap,10
baseline_random,operator,wrong_event,detectable_only,effective_repair_rate,59,0.040678,0.027118,0.055932,seed_bootstrap,10
baseline_random,operator,wrong_initial_state,cohort_wide,complete_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,wrong_initial_state,cohort_wide,effective_repair_rate,59,0.013559,0.00678,0.022034,seed_bootstrap,10
baseline_random,operator,wrong_initial_state,detectable_only,complete_repair_rate,59,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,wrong_initial_state,detectable_only,effective_repair_rate,59,0.013559,0.00678,0.022034,seed_bootstrap,10
baseline_random,operator,wrong_source,cohort_wide,complete_repair_rate,60,0.006667,0.0,0.013334,seed_bootstrap,10
baseline_random,operator,wrong_source,cohort_wide,effective_repair_rate,60,0.043333,0.028333,0.065,seed_bootstrap,10
baseline_random,operator,wrong_source,detectable_only,complete_repair_rate,60,0.006667,0.0,0.013334,seed_bootstrap,10
baseline_random,operator,wrong_source,detectable_only,effective_repair_rate,60,0.043333,0.028333,0.065,seed_bootstrap,10
baseline_random,operator,wrong_target,cohort_wide,complete_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,wrong_target,cohort_wide,effective_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,wrong_target,detectable_only,complete_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
baseline_random,operator,wrong_target,detectable_only,effective_repair_rate,60,0.0,0.0,0.0,seed_bootstrap,10
